time 	 force 	 position
4.61517	 1.5667 26.3832	0.86396 1.49757
4.61617	1.60096 26.3794	0.863976  1.49757
4.61717	1.63481 26.3754	0.863993  1.49758
4.61817	1.66901 26.3715	0.864009  1.49758
4.6193	1.70353 26.3676	0.864026  1.49759
4.62018	1.73766 26.3636	0.864043   1.4976
4.62118	1.77116 26.3595	0.86406  1.4976
4.62218	 1.8041 26.3553	0.864078  1.49761
4.62318	1.83651 26.3509	0.864095  1.49761
4.62417	1.86839 26.3464	0.864113  1.49762
4.62517	1.89989 26.3416	0.864131  1.49762
4.62617	1.93125 26.3368	0.864148  1.49763
4.62717	1.96258  26.332	0.864166  1.49764
4.62817	1.99384  26.327	0.864184  1.49764
4.62917	2.02501  26.322	0.864202  1.49765
4.63017	2.05606 26.3168	0.86422 1.49765
4.63118	2.08697 26.3117	0.864238  1.49766
4.63218	2.11802 26.3065	0.864255  1.49767
4.63318	2.14952 26.3015	0.864273  1.49767
4.63423	2.18109 26.2963	0.86429 1.49768
4.63519	2.21238  26.291	0.864307  1.49769
4.63623	2.24334 26.2856	0.864323  1.49769
4.63718	2.27427 26.2803	0.86434  1.4977
4.63822	2.30574  26.275	0.864356   1.4977
4.63918	2.33763 26.2697	0.864373  1.49771
4.64018	2.36961 26.2643	0.864389  1.49772
4.64118	2.40154 26.2579	0.864405  1.49772
4.64217	2.43312 26.2495	0.864422  1.49773
4.64317	2.46441 26.2405	0.864439  1.49773
4.64417	2.49561  26.232	0.864457  1.49774
4.64517	2.52682 26.2243	0.864474  1.49775
4.64618	2.55812 26.2172	0.864491  1.49775
4.64718	2.58985 26.2108	0.864509  1.49776
4.64818	2.62214 26.2049	0.864526  1.49777
4.64917	2.65451 26.1993	0.864542  1.49777
4.65017	2.68649  26.194	0.864559  1.49778
4.65117	2.71796 26.1888	0.864576  1.49778
4.65217	 2.7488 26.1839	0.864592  1.49779
4.65317	2.77933  26.179	0.864609   1.4978
4.65417	2.80984 26.1743	0.864626   1.4978
4.65521	2.84001 26.1697	0.864643  1.49781
4.65618	2.86946 26.1652	0.86466 1.49782
4.65717	2.89839 26.1598	0.864678  1.49782
4.65817	2.92728 26.1527	0.864695  1.49783
4.65917	 2.9564 26.1453	0.864713  1.49784
4.66017	2.98571 26.1387	0.864731  1.49784
4.66117	3.01515 26.1329	0.864748  1.49785
4.66217	3.04459 26.1277	0.864766  1.49786
4.66317	3.07383 26.1229	0.864783  1.49787
4.66417	 3.1027 26.1184	0.864799  1.49787
4.66517	3.13121 26.1143	0.864816  1.49788
4.66621	3.15937 26.1106	0.864832  1.49789
4.66717	3.18725 26.1071	0.864848  1.49789
4.66817	3.21519 26.1039	0.864864   1.4979
4.66917	3.24319 26.1009	0.86488 1.49791
4.67017	3.27096  26.098	0.864895  1.49791
4.67117	3.29822 26.0942	0.864911  1.49792
4.67218	3.32513 26.0885	0.864927  1.49793
4.67318	3.35203 26.0825	0.864943  1.49793
4.67417	 3.3788 26.0772	0.864959  1.49794
4.67517	3.40532 26.0726	0.864975  1.49795
4.67617	3.43171 26.0685	0.864991  1.49795
4.67717	3.45799 26.0649	0.865007  1.49796
4.67817	3.48431 26.0617	0.865024  1.49797
4.67917	 3.5107 26.0589	0.86504 1.49797
4.68017	 3.5368 26.0554	0.865057  1.49798
4.68117	3.56242 26.0502	0.865074  1.49799
4.68217	3.58798 26.0447	0.865092    1.498
4.68317	 3.6139 26.0402	0.865109    1.498
4.68417	3.64018 26.0365	0.865127  1.49801
4.68517	3.66648 26.0337	0.865145  1.49802
4.68621	3.69261 26.0314	0.865163  1.49803
4.68717	3.71864 26.0295	0.865181  1.49803
4.68817	3.74465  26.028	0.865199  1.49804
4.68923	3.77077 26.0269	0.865216  1.49805
4.69017	3.79699 26.0261	0.865233  1.49806
4.69117	3.82319 26.0256	0.865251  1.49806
4.69217	3.84934 26.0251	0.865268  1.49807
4.69317	3.87547 26.0247	0.865285  1.49808
4.69417	3.90158 26.0243	0.865302  1.49809
4.69523	3.92748  26.023	0.865319   1.4981
4.69623	3.95308 26.0198	0.865337   1.4981
4.69723	3.97856  26.016	0.865355  1.49811
4.69823	4.00401 26.0128	0.865373  1.49812
4.69918	4.02939 26.0103	0.865391  1.49813
4.70023	4.05466 26.0082	0.865408  1.49814
4.70123	4.07977 26.0064	0.865426  1.49814
4.70223	4.10469 26.0049	0.865443  1.49815
4.70323	4.12936 26.0036	0.865461  1.49816
4.70423	4.15384 26.0025	0.865478  1.49817
4.70523	4.17834 26.0016	0.865495  1.49818
4.70623	4.20292 26.0009	0.865512  1.49818
4.70723	4.22752 26.0003	0.865529  1.49819
4.70823	4.25205 25.9998	0.865546   1.4982
4.70922	4.27634 25.9984	0.865562  1.49821
4.71023	4.30026 25.9951	0.865579  1.49822
4.71122	4.32395 25.9913	0.865596  1.49822
4.71223	 4.3476 25.9881	0.865613  1.49823
4.71321	4.37135 25.9855	0.86563 1.49824
4.71423	4.39525 25.9835	0.865647  1.49825
4.71523	4.41938 25.9819	0.865663  1.49826
4.71622	4.44358 25.9806	0.86568 1.49826
4.71723	4.46761 25.9796	0.865696  1.49827
4.71823	4.49152 25.9787	0.865713  1.49828
4.71923	4.51543 25.9781	0.865729  1.49829
4.72023	4.53933 25.9776	0.865745   1.4983
4.72122	4.56321 25.9771	0.865761   1.4983
4.72223	4.58708 25.9766	0.865778  1.49831
4.72323	4.60929 25.9874	0.865773  1.49831
4.72423	4.62652 26.0297	0.865703   1.4983
4.72522	4.63742 26.1088	0.865542  1.49825
4.72623	4.64267 26.2173	0.865283  1.49818
4.72723	4.64302 26.3487	0.864923  1.49807
4.72822	4.63952 26.4973	0.86446 1.49794
4.72923	4.63339  26.658	0.863896  1.49777
4.73023	4.62589 26.8265	0.863234  1.49758
4.73123	4.61829 26.9988	0.862479  1.49735
4.73222	4.61154 27.1715	0.861638   1.4971
4.7333	4.60639 27.3416	0.860719  1.49683
4.73423	4.60358 27.5065	0.859729  1.49654
4.73523	4.60385 27.6636	0.858676  1.49623
4.73622	4.60781 27.8111	0.85757  1.4959
4.73723	 4.6159 27.9478	0.85642 1.49556
4.73823	4.62837 28.0725	0.855234   1.4952
4.73923	4.64523 28.1843	0.854021  1.49484
4.74023	4.66633 28.2825	0.85279 1.49447
4.74123	4.69146 28.3667	0.851548   1.4941
4.74223	4.72028 28.4368	0.850304  1.49373
4.74322	 4.7524 28.4926	0.849063  1.49336
4.74422	4.78736 28.5342	0.847833  1.49299
4.74522	4.82469 28.5618	0.846619  1.49263
4.74622	4.86392 28.5757	0.845426  1.49227
4.74723	4.90456 28.5765	0.84426 1.49192
4.74823	4.94614 28.5646	0.843124  1.49158
4.74922	 4.9882 28.5407	0.842023  1.49125
4.75021	 5.0303 28.5056	0.840959  1.49094
4.75123	5.07205 28.4598	0.839935  1.49063
4.75222	5.11305 28.4043	0.838952  1.49033
4.75322	5.15299 28.3397	0.838014  1.49005
4.75423	5.19156 28.2671	0.83712 1.48978
4.75518	5.22846 28.1871	0.836271  1.48953
4.75623	5.26347 28.1007	0.835467  1.48929
4.75722	 5.2964 28.0085	0.83471 1.48906
4.75822	 5.3271 27.9113	0.833999  1.48885
4.75922	5.35521 27.8089	0.833333  1.48865
4.76021	5.38049 27.7011	0.832713  1.48846
4.76123	5.40318 27.5901	0.832137  1.48829
4.76221	5.42345 27.4777	0.831604  1.48813
4.76323	5.44123 27.3644	0.831112  1.48798
4.76422	5.45651 27.2507	0.83066 1.48784
4.76523	5.46928 27.1371	0.830247  1.48772
4.76622	5.47961 27.0242	0.82987 1.48761
4.76722	5.48748 26.9122	0.829528   1.4875
4.76823	5.49291 26.8015	0.829218  1.48741
4.76923	5.49603 26.6925	0.82894 1.48733
4.77023	5.49696 26.5854	0.828692  1.48725
4.77123	5.49576 26.4806	0.828472  1.48719
4.77223	5.49256 26.3782	0.828279  1.48713
4.77323	5.48747 26.2786	0.82811 1.48708
4.77423	5.48041 26.1811	0.827964  1.48704
4.77523	5.47133 26.0848	0.827839    1.487
4.77623	5.46059 25.9911	0.827734  1.48697
4.77722	 5.4485 25.9012	0.827647  1.48695
4.77823	5.43509 25.8151	0.827576  1.48693
4.77923	5.42049 25.7327	0.827519  1.48691
4.78021	5.40486 25.6541	0.827475   1.4869
4.78123	 5.3883 25.5794	0.827444  1.48689
4.78222	5.37088 25.5082	0.827424  1.48689
4.78323	5.35267 25.4405	0.827413  1.48689
4.78423	5.33378 25.3763	0.827411  1.48689
4.78523	5.31429 25.3153	0.827417  1.48689
4.78622	5.29426 25.2575	0.827429   1.4869
4.78722	5.27357 25.2018	0.827447   1.4869
4.78822	 5.2521 25.1473	0.827469  1.48691
4.78923	5.23018 25.0952	0.827496  1.48692
4.79022	 5.2081 25.0464	0.827525  1.48694
4.79123	5.18591 25.0007	0.827557  1.48695
4.79222	5.16368 24.9581	0.827592  1.48696
4.79323	5.14147 24.9182	0.827628  1.48697
4.79432	5.11929 24.8809	0.827665  1.48699
4.79524	5.09699  24.845	0.827704    1.487
4.79623	 5.0744 24.8095	0.827742  1.48702
4.79723	5.05184 24.7757	0.827781  1.48703
4.79822	5.02954 24.7445	0.82782 1.48705
4.79923	5.00747 24.7155	0.827857  1.48706
4.80022	4.98567 24.6888	0.827894  1.48707
4.80122	4.96413  24.664	0.82793 1.48709
4.80222	4.9428 24.641	0.827964   1.4871
4.80322	4.92155 24.6186	0.827996  1.48711
4.80422	4.90022 24.5958	0.828028  1.48713
4.80518	4.87902 24.5738	0.828058  1.48714
4.80623	4.85816 24.5536	0.828086  1.48715
4.80723	4.83767 24.5349	0.828112  1.48716
4.80823	4.81759 24.5176	0.828136  1.48717
4.80923	4.79792 24.5013	0.828155  1.48718
4.81022	 4.7786 24.4861	0.828173  1.48719
4.81122	4.75954 24.4718	0.82819  1.4872
4.81223	4.74073 24.4583	0.828207   1.4872
4.81323	4.72216 24.4453	0.828223  1.48721
4.81423	4.70383 24.4329	0.828239  1.48722
4.81523	4.68573  24.421	0.828254  1.48723
4.81622	4.66786 24.4094	0.828269  1.48724
4.81723	4.65018 24.3981	0.828283  1.48724
4.81823	4.63268  24.387	0.828296  1.48725
4.81923	4.61535 24.3759	0.828308  1.48726
4.8202	4.5982 24.365	0.828319  1.48726
4.82123	4.58122 24.3541	0.828329  1.48727
4.82222	4.56441 24.3433	0.828339  1.48728
4.82321	4.54777 24.3324	0.828347  1.48728
4.82423	 4.5313 24.3214	0.828356  1.48729
4.82523	  4.515 24.3103	0.828364  1.48729
4.82623	4.49882 24.2989	0.828371   1.4873
4.82721	4.48276 24.2874	0.828377   1.4873
4.82823	4.46681 24.2759	0.828383  1.48731
4.82922	4.45094 24.2642	0.828388  1.48731
4.83022	4.43498 24.2514	0.828392  1.48732
4.83121	 4.4188 24.2367	0.828396  1.48732
4.83222	4.40248 24.2204	0.828399  1.48732
4.83323	4.38605 24.2028	0.828402  1.48733
4.83422	4.36954 24.1841	0.828404  1.48733
4.83523	4.35296 24.1646	0.828406  1.48734
4.83626	4.33635 24.1445	0.828407  1.48734
4.83723	4.31971  24.124	0.828408  1.48734
4.83821	 4.3032 24.1041	0.828408  1.48734
4.83924	4.28701  24.086	0.828406  1.48735
4.84023	4.27118 24.0694	0.828405  1.48735
4.84123	4.25549 24.0531	0.828403  1.48735
4.84223	4.23957 24.0352	0.828401  1.48735
4.84322	4.22348 24.0159	0.828398  1.48735
4.84421	 4.2076 23.9975	0.828395  1.48736
4.84523	4.19209  23.981	0.828391  1.48736
4.84623	4.17694  23.966	0.828387  1.48736
4.84722	4.16211 23.9524	0.828383  1.48736
4.84823	4.14751 23.9399	0.828378  1.48736
4.84923	4.13315 23.9283	0.828374  1.48736
4.85023	  4.119 23.9174	0.828372  1.48736
4.85122	4.10487 23.9061	0.82837 1.48737
4.85222	4.09041 23.8927	0.828367  1.48737
4.85321	4.07572 23.8774	0.828364  1.48737
4.85418	4.06121 23.8625	0.82836 1.48737
4.8553	4.04697 23.8491	0.828356  1.48737
4.85618	4.03296 23.8368	0.828351  1.48737
4.85723	4.01916 23.8254	0.828345  1.48737
4.85821	4.00555 23.8149	0.828339  1.48737
4.85923	3.99212  23.805	0.828333  1.48737
4.86022	3.97884 23.7955	0.828326  1.48737
4.86122	3.96565 23.7864	0.82832 1.48737
4.86222	 3.9525 23.7775	0.828313  1.48737
4.86322	3.93939 23.7686	0.828305  1.48737
4.86423	3.92632 23.7598	0.828298  1.48737
4.86522	3.91334 23.7511	0.828291  1.48737
4.86622	3.90043 23.7425	0.828283  1.48737
4.86723	3.88751 23.7337	0.828276  1.48737
4.86823	3.87458 23.7245	0.828269  1.48737
4.86923	3.86162 23.7151	0.828261  1.48737
4.87022	3.84863 23.7053	0.828254  1.48737
4.87122	3.83565 23.6953	0.828247  1.48737
4.87218	3.82264 23.6851	0.828239  1.48737
4.87324	3.80963 23.6746	0.828232  1.48737
4.87421	3.79663 23.6639	0.828225  1.48737
4.87523	3.7837 23.653	0.828218  1.48737
4.87623	3.77086  23.642	0.828211  1.48737
4.87722	 3.7581 23.6308	0.828205  1.48737
4.87823	3.74535 23.6193	0.828199  1.48737
4.87923	3.73261 23.6076	0.828194  1.48737
4.88022	3.71977 23.5947	0.828188  1.48737
4.88122	3.70671 23.5798	0.828184  1.48737
4.88221	3.69357 23.5643	0.828179  1.48737
4.88323	3.68055 23.5495	0.828174  1.48737
4.88422	3.66767 23.5351	0.82817 1.48737
4.88522	3.65487 23.5212	0.828165  1.48737
4.88621	3.64211 23.5075	0.82816 1.48737
4.88723	3.62944 23.4941	0.828155  1.48737
4.88822	3.61689  23.481	0.82815 1.48737
4.88923	3.60444 23.4682	0.828145  1.48737
4.89023	3.59206 23.4555	0.82814 1.48737
4.89123	3.57976 23.4428	0.828135  1.48737
4.89222	3.56741 23.4293	0.828131  1.48737
4.89323	 3.5549 23.4145	0.828126  1.48737
4.89422	 3.5424 23.3993	0.828122  1.48737
4.89523	3.53003 23.3849	0.828117  1.48737
4.89621	3.51781 23.3712	0.828112  1.48737
4.89723	3.50573 23.3583	0.828106  1.48737
4.89821	3.49377  23.346	0.828101  1.48737
4.89921	3.48191 23.3341	0.828095  1.48737
4.90021	3.47016 23.3226	0.82809 1.48737
4.90123	3.45853 23.3115	0.828084  1.48737
4.90223	3.44699 23.3005	0.828078  1.48737
4.90323	3.43554 23.2898	0.828072  1.48737
4.90422	3.42405 23.2787	0.828066  1.48737
4.90522	3.41226 23.2653	0.82806 1.48737
4.90624	 3.4002 23.2498	0.828055  1.48737
4.90723	3.38809 23.2336	0.828049  1.48737
4.90823	3.37594 23.2169	0.828043  1.48737
4.90922	3.36374 23.1999	0.828037  1.48737
4.91023	3.35154 23.1828	0.828031  1.48737
4.91122	3.33949 23.1666	0.828025  1.48737
4.91223	3.32771 23.1522	0.828019  1.48737
4.91322	3.31617 23.1393	0.828013  1.48737
4.91423	3.30487 23.1277	0.828008  1.48737
4.91522	3.29377 23.1173	0.828003  1.48737
4.91618	3.28286 23.1079	0.827998  1.48737
4.91717	3.27202 23.0986	0.827992  1.48737
4.91817	3.26111 23.0886	0.827986  1.48737
4.91918	3.25025 23.0787	0.82798 1.48737
4.92018	3.23956 23.0698	0.827973  1.48737
4.92118	3.22906 23.0619	0.827966  1.48737
4.92218	3.21875 23.0548	0.827959  1.48737
4.92317	3.20861 23.0484	0.827951  1.48737
4.92417	3.19856 23.0425	0.827943  1.48737
4.92517	3.18857  23.037	0.827935  1.48737
4.92617	3.17843 23.0303	0.827928  1.48736
4.92717	3.16803 23.0212	0.82792 1.48736
4.92817	3.15762 23.0117	0.827912  1.48736
4.92917	3.14742 23.0034	0.827905  1.48736
4.93017	3.13724 22.9949	0.827897  1.48736
4.93117	3.12699 22.9855	0.827889  1.48736
4.93217	3.11682 22.9762	0.827882  1.48736
4.93317	3.10688 22.9679	0.827874  1.48736
4.93417	3.09712 22.9605	0.827867  1.48735
4.93517	 3.0875 22.9538	0.82786 1.48735
4.93621	3.07798 22.9478	0.827852  1.48735
4.93723	3.06854 22.9423	0.827845  1.48735
4.93818	3.05919 22.9372	0.827838  1.48735
4.9392	3.04996 22.9323	0.82783 1.48735
4.94021	3.04069 22.9265	0.827824  1.48735
4.9413	3.03126 22.9187	0.827817  1.48735
4.94218	3.02176 22.9096	0.827811  1.48735
4.94317	3.01222 22.8998	0.827805  1.48734
4.94417	3.00269 22.8902	0.827799  1.48734
4.94517	2.99329 22.8817	0.827794  1.48734
4.94617	2.98403 22.8742	0.827788  1.48734
4.94717	2.97491 22.8675	0.827782  1.48734
4.94817	2.96589 22.8616	0.827776  1.48734
4.94917	2.95686 22.8553	0.827771  1.48734
4.95017	2.94775 22.8479	0.827765  1.48734
4.95117	2.93853 22.8397	0.82776 1.48734
4.95217	2.92923 22.8308	0.827755  1.48734
4.95323	   2.92 22.8222	0.82775 1.48734
4.95417	2.91084 22.8138	0.827745  1.48734
4.95517	2.90161 22.8048	0.827741  1.48734
4.95617	2.89236 22.7954	0.827736  1.48734
4.95717	2.88306 22.7857	0.827732  1.48734
4.95813	2.87383 22.7767	0.827727  1.48734
4.95918	2.86478 22.7691	0.827722  1.48734
4.96018	2.85596 22.7628	0.827717  1.48734
4.96118	2.84735 22.7578	0.827712  1.48734
4.96218	2.83894 22.7539	0.827706  1.48734
4.96317	2.83066 22.7508	0.827701  1.48734
4.96418	2.82252 22.7482	0.827695  1.48734
4.96518	 2.8145 22.7461	0.82769 1.48733
4.96618	2.80657 22.7445	0.827684  1.48733
4.96717	 2.7987 22.7432	0.827678  1.48733
4.96817	2.79086 22.7419	0.827672  1.48733
4.96917	2.78302 22.7406	0.827666  1.48733
4.97018	2.77519 22.7392	0.82766 1.48733
4.97117	 2.7674 22.7378	0.827655  1.48733
4.97217	2.75963 22.7362	0.827649  1.48733
4.97321	2.75189 22.7345	0.827643  1.48733
4.9742	2.74432 22.7327	0.827637  1.48733
4.97517	2.73684 22.7295	0.827632  1.48733
4.97617	2.72911 22.7237	0.827627  1.48733
4.97718	2.72117  22.717	0.827624  1.48733
4.97817	 2.7131 22.7097	0.827621  1.48733
4.97917	2.70478 22.7006	0.827619  1.48733
4.98017	2.69636 22.6914	0.827617  1.48733
4.98117	2.68805 22.6834	0.827616  1.48733
4.98217	2.67981 22.6765	0.827614  1.48733
4.98317	2.67164 22.6704	0.827612  1.48733
4.98417	2.66354  22.665	0.827611  1.48733
4.98517	2.65548 22.6602	0.827609  1.48733
4.98617	2.64749 22.6558	0.827607  1.48734
4.98717	2.63958 22.6517	0.827605  1.48734
4.98817	2.63174  22.648	0.827603  1.48734
4.98917	2.62395 22.6445	 0.8276 1.48734
4.99017	2.61621 22.6413	0.827598  1.48734
4.99117	 2.6084 22.6373	0.827595  1.48734
4.99217	2.60045 22.6317	0.827592  1.48734
4.99317	2.59252 22.6258	0.82759 1.48734
4.99418	 2.5847 22.6206	0.827586  1.48734
4.99518	 2.577 22.616	0.827583  1.48734
4.99617	2.56934 22.6109	0.82758 1.48734
4.99717	2.56161 22.6047	0.827576  1.48734
4.99817	2.55384 22.5976	0.827573  1.48734
4.99917	2.54603 22.5897	0.82757 1.48734
5.00018	2.53829 22.5821	0.827566  1.48734
5.00117	 2.5307 22.5755	0.827563  1.48734
5.00218	2.52325 22.5698	0.827559  1.48734
5.00317	2.51592  22.565	0.827556  1.48734
5.00417	2.50869 22.5609	0.827552  1.48734
5.00517	2.50155 22.5576	0.827549  1.48734
5.00625	2.49447 22.5547	0.827545  1.48734
5.00718	2.48744 22.5522	0.827542  1.48734
5.00817	2.48041 22.5492	0.827538  1.48734
5.00917	2.47331 22.5451	0.827535  1.48734
5.01017	2.46621 22.5408	0.827532  1.48734
5.01117	2.45921 22.5372	0.827529  1.48734
5.01217	2.45229 22.5342	0.827526  1.48734
5.01317	2.44545 22.5317	0.827523  1.48734
5.01417	2.43868 22.5296	0.82752 1.48734
5.01517	2.43187  22.527	0.827517  1.48734
5.01617	2.42493  22.523	0.827514  1.48734
5.01717	  2.418 22.5188	0.827511  1.48734
5.01817	 2.4112 22.5153	0.827509  1.48734
5.01917	2.40447 22.5124	0.827506  1.48735
5.02018	2.39782   22.51	0.827503  1.48735
5.02117	2.39125  22.508	 0.8275 1.48735
5.02217	2.38465 22.5053	0.827497  1.48735
5.02317	2.37792 22.5012	0.827495  1.48735
5.02417	2.3711 22.496	0.827492  1.48735
5.02518	2.36421 22.4901	0.82749 1.48735
5.02617	2.35736 22.4844	0.827488  1.48735
5.02718	2.35065 22.4799	0.827486  1.48735
5.02818	2.34408 22.4765	0.827484  1.48735
5.02917	2.33765  22.474	0.827482  1.48735
5.03017	2.33132 22.4722	0.82748 1.48735
5.03117	2.32507  22.471	0.827477  1.48735
5.03218	2.31888 22.4703	0.827475  1.48735
5.03317	2.31274 22.4699	0.827473  1.48735
5.03417	2.30662 22.4697	0.827471  1.48735
5.03517	2.30051 22.4696	0.827469  1.48735
5.03617	2.29432 22.4687	0.827467  1.48736
5.03718	2.28802 22.4663	0.827466  1.48736
5.03823	2.28163 22.4627	0.827465  1.48736
5.03918	2.27512 22.4581	0.827464  1.48736
5.04019	2.26861 22.4534	0.827463  1.48736
5.04118	2.26217 22.4495	0.827463  1.48736
5.04217	 2.2558 22.4463	0.827463  1.48736
5.04317	2.24939 22.4427	0.827463  1.48736
5.04417	2.24287 22.4379	0.827463  1.48737
5.04517	2.23627 22.4324	0.827464  1.48737
5.04617	2.22961 22.4263	0.827465  1.48737
5.04717	2.22299 22.4207	0.827466  1.48737
5.04817	2.21653 22.4164	0.827466  1.48737
5.04918	2.21021 22.4133	0.827467  1.48738
5.05017	2.20402 22.4112	0.827467  1.48738
5.05117	2.19793   22.41	0.827468  1.48738
5.05217	 2.1919 22.4095	0.827468  1.48738
5.05317	2.18593 22.4094	0.827469  1.48738
5.05417	2.17992 22.4089	0.827469  1.48739
5.05517	2.17381  22.407	0.82747 1.48739
5.05617	 2.1676 22.4041	0.827471  1.48739
5.05717	2.16133 22.4003	0.827473  1.48739
5.05817	2.15501 22.3959	0.827474  1.48739
5.05917	2.14864  22.391	0.827476   1.4874
5.06017	2.14223 22.3856	0.827478   1.4874
5.06117	2.13578   22.38	0.82748  1.4874
5.06217	2.12938  22.375	0.827482   1.4874
5.06317	2.12309 22.3714	0.827485  1.48741
5.06417	2.1169 22.369	0.827487  1.48741
5.06517	2.11081 22.3677	0.82749 1.48741
5.06617	2.10481 22.3674	0.827492  1.48742
5.06717	2.09887 22.3677	0.827495  1.48742
5.06817	  2.093 22.3686	0.827497  1.48742
5.06917	2.08719   22.37	 0.8275 1.48742
5.07017	2.08135 22.3707	0.827502  1.48743
5.07117	 2.0754 22.3699	0.827505  1.48743
5.07217	2.06938 22.3682	0.827508  1.48743
5.0732	 2.0633 22.3657	0.827511  1.48744
5.0742	2.05726 22.3633	0.827514  1.48744
5.07517	2.05134 22.3621	0.827516  1.48744
5.07617	2.04555 22.3618	0.827519  1.48744
5.07717	2.03977 22.3614	0.827521  1.48745
5.07817	2.03393   22.36	0.827523  1.48745
5.07917	 2.0281 22.3585	0.827525  1.48745
5.08017	2.02235 22.3578	0.827527  1.48745
5.08117	2.01667 22.3578	0.827529  1.48746
5.08217	2.01099 22.3575	0.827532  1.48746
5.08317	2.00521  22.356	0.827534  1.48746
5.08417	1.99936 22.3537	0.827536  1.48747
5.08517	1.99337 22.3498	0.827539  1.48747
5.08617	1.98725 22.3444	0.827542  1.48747
5.08717	 1.9812 22.3398	0.827545  1.48748
5.08817	1.97529 22.3365	0.827548  1.48748
5.08917	 1.9695 22.3346	0.827551  1.48748
5.09017	1.96381 22.3339	0.827554  1.48748
5.09117	1.95821 22.3341	0.827557  1.48749
5.09217	1.95269 22.3352	0.827559  1.48749
5.09317	1.94724 22.3369	0.827562  1.48749
5.09417	1.94177 22.3381	0.827564   1.4875
5.09517	 1.9362 22.3381	0.827567   1.4875
5.09617	1.93061 22.3379	0.82757  1.4875
5.09717	1.92507 22.3384	0.827573  1.48751
5.09817	1.91958 22.3394	0.827576  1.48751
5.09918	1.91412 22.3408	0.827579  1.48751
5.10017	1.90869 22.3425	0.827582  1.48751
5.10117	1.90329 22.3444	0.827585  1.48752
5.10218	1.89792 22.3465	0.827588  1.48752
5.10319	1.89257 22.3487	0.827591  1.48752
5.10417	1.88724  22.351	0.827594  1.48753
5.10517	1.88192 22.3534	0.827597  1.48753
5.10617	1.87661 22.3558	 0.8276 1.48753
5.1072	1.87129 22.3581	0.827603  1.48754
5.10817	1.86597 22.3603	0.827606  1.48754
5.10917	1.86065 22.3623	0.827609  1.48754
5.11017	1.85532  22.364	0.827612  1.48755
5.11117	1.84998 22.3655	0.827615  1.48755
5.11217	1.84463 22.3668	0.827618  1.48755
5.11317	1.83927 22.3678	0.827621  1.48756
5.11417	 1.8339 22.3686	0.827623  1.48756
5.11517	1.82852 22.3693	0.827626  1.48756
5.11617	1.82312 22.3696	0.827629  1.48756
5.11717	1.81771 22.3697	0.827632  1.48757
5.11817	1.81229 22.3695	0.827635  1.48757
5.11917	1.80678 22.3682	0.827638  1.48757
5.12017	1.80114  22.365	0.827642  1.48758
5.12117	1.79538 22.3604	0.827645  1.48758
5.12217	1.78946 22.3539	0.827649  1.48758
5.12317	1.78339 22.3457	0.827654  1.48759
5.12417	1.77736 22.3379	0.827658  1.48759
5.12517	1.77135 22.3306	0.827663   1.4876
5.12617	 1.7653 22.3229	0.827668   1.4876
5.12717	 1.7593 22.3159	0.827673  1.48761
5.12817	1.75334 22.3094	0.827678  1.48761
5.12917	1.74736 22.3027	0.827683  1.48761
5.13017	1.74146 22.2969	0.827688  1.48762
5.13117	1.73571  22.293	0.827693  1.48762
5.13217	1.73006 22.2905	0.827697  1.48763
5.13317	1.72451 22.2893	0.827701  1.48763
5.13417	1.71904 22.2891	0.827706  1.48763
5.13517	1.71363 22.2896	0.82771 1.48764
5.13617	1.70828 22.2909	0.827715  1.48764
5.13717	1.70298 22.2926	0.827719  1.48765
5.13817	 1.6977 22.2944	0.827723  1.48765
5.13917	1.69245 22.2965	0.827727  1.48765
5.14021	1.68723 22.2989	0.827731  1.48766
5.14119	1.68204 22.3015	0.827735  1.48766
5.14217	1.67686 22.3042	0.827739  1.48767
5.14317	1.67171 22.3071	0.827744  1.48767
5.14417	1.66656 22.3101	0.827748  1.48767
5.14517	1.66142  22.313	0.827752  1.48768
5.14617	1.65629 22.3158	0.827756  1.48768
5.14717	1.65116 22.3186	0.827759  1.48768
5.14817	1.64603 22.3213	0.827763  1.48769
5.14917	 1.6409 22.3238	0.827766  1.48769
5.15017	1.63576 22.3262	0.82777 1.48769
5.15117	1.63061 22.3284	0.827773   1.4877
5.15217	1.62544 22.3303	0.827777   1.4877
5.15317	1.62026 22.3319	0.827781  1.48771
5.15417	1.61506 22.3332	0.827784  1.48771
5.15517	1.60978 22.3334	0.827788  1.48771
5.15617	1.60437 22.3317	0.827792  1.48772
5.15717	1.59893 22.3294	0.827795  1.48772
5.15817	1.59351 22.3275	0.827799  1.48772
5.15917	1.58805 22.3251	0.827803  1.48773
5.16017	1.58252 22.3216	0.827807  1.48773
5.16117	1.57697 22.3181	0.827811  1.48774
5.16217	1.57148 22.3153	0.827815  1.48774
5.16317	1.56603 22.3132	0.827819  1.48774
5.16417	1.56056 22.3109	0.827824  1.48775
5.16517	1.55501 22.3074	0.827828  1.48775
5.16617	1.54945  22.304	0.827833  1.48776
5.16717	1.54394 22.3014	0.827837  1.48776
5.16817	1.53848 22.2996	0.827842  1.48776
5.16917	1.53306 22.2985	0.827847  1.48777
5.17017	1.52769 22.2981	0.827851  1.48777
5.17117	1.52235 22.2983	0.827856  1.48778
5.17217	1.51706 22.2991	0.82786 1.48778
5.17317	 1.5118 22.3002	0.827865  1.48779
