time 	 force 	 position
0.000171977	0 0	0 0
0.000367948	0 0	0 0
0.000683813	0 0	0 0
0.000932913	0 0	0 0
0.00115627	0 0	0 0
0.00143073	0 0	0 0
0.00165509	0 0	0 0
0.00193001	0 0	0 0
0.00215566	0 0	0 0
0.00243135	0 0	0 0
0.00267973	0 0	0 0
0.00293134	0 0	0 0
0.00315644	0 0	0 0
0.00343197	0 0	0 0
0.00365568	0 0	0 0
0.0039307	0 0	0 0
0.00415697	0 0	0 0
0.00442998	0 0	0 0
0.00465709	0 0	0 0
0.00493442	0 0	0 0
0.00515489	0 0	0 0
0.00543036	0 0	0 0
0.00566789	0 0	0 0
0.00593182	0 0	0 0
0.00615705	0 0	0 0
0.00643181	0 0	0 0
0.00666997	0 0	0 0
0.00693045	0 0	0 0
0.00715508	0 0	0 0
0.00743248	0 0	0 0
0.00765545	0 0	0 0
0.0079305	0 0	0 0
0.0081548	0 0	0 0
0.00843071	0 0	0 0
0.00865656	0 0	0 0
0.00893115	0 0	0 0
0.0091561	0 0	0 0
0.00943075	0 0	0 0
0.00965452	0 0	0 0
0.00993071	0 0	0 0
0.0101548	0 0	0 0
0.0104312	0 0	0 0
0.0106643	0 0	0 0
0.0109305	0 0	0 0
0.0111546	0 0	0 0
0.0114309	0 0	0 0
0.0116556	0 0	0 0
0.0119306	0 0	0 0
0.0121554	0 0	0 0
0.0124303	0 0	0 0
0.0126555	0 0	0 0
0.0129303	0 0	0 0
0.0131552	0 0	0 0
0.0134306	0 0	0 0
0.0136557	0 0	0 0
0.013932	0 0	0 0
0.0141557	0 0	0 0
0.014431	0 0	0 0
0.0146636	0 0	0 0
0.014931	0 0	0 0
0.0151551	0 0	0 0
0.0154309	0 0	0 0
0.0156549	0 0	0 0
0.0159311	0 0	0 0
0.016155	0 0	0 0
0.0164354	0 0	0 0
0.0166553	0 0	0 0
0.0169308	0 0	0 0
0.017155	0 0	0 0
0.0174309	0 0	0 0
0.0176552	0 0	0 0
0.0179307	0 0	0 0
0.0181788	0 0	0 0
0.01844	0 0	0 0
0.018695	0 0	0 0
0.0189534	0 0	0 0
0.0191625	0 0	0 0
0.0194364	0 0	0 0
0.0196606	0 0	0 0
0.0199423	0 0	0 0
0.0201564	0 0	0 0
0.0204332	0 0	0 0
0.0206839	0 0	0 0
0.020933	0 0	0 0
0.0211568	0 0	0 0
0.0214314	0 0	0 0
0.0216574	0 0	0 0
0.0219322	0 0	0 0
0.0221568	0 0	0 0
0.0224314	0 0	0 0
0.0226702	0 0	0 0
0.0229313	0 0	0 0
0.0231578	0 0	0 0
0.0234324	0 0	0 0
0.0236566	0 0	0 0
0.023931	0 0	0 0
0.0241572	0 0	0 0
0.0244319	0 0	0 0
0.0246572	0 0	0 0
0.0249309	0 0	0 0
0.0251563	0 0	0 0
0.0254331	0 0	0 0
0.0256573	0 0	0 0
0.0259318	0 0	0 0
0.026156	0 0	0 0
0.0264318	0 0	0 0
0.0266674	0 0	0 0
0.0269337	0 0	0 0
0.0271576	0 0	0 0
0.0274318	0 0	0 0
0.0276561	0 0	0 0
0.0279337	0 0	0 0
0.0281573	0 0	0 0
0.0284316	0 0	0 0
0.0286566	0 0	0 0
0.0289313	0 0	0 0
0.0291563	0 0	0 0
0.029432	0 0	0 0
0.0296564	0 0	0 0
0.0299316	0 0	0 0
0.0302006	0 0	0 0
0.030439	0 0	0 0
0.0306773	0 0	0 0
0.0309319	0 0	0 0
0.031182	0 0	0 0
0.031435	0 0	0 0
0.0316584	0 0	0 0
0.031934	0 0	0 0
0.0321801	0 0	0 0
0.0324345	0 0	0 0
0.0326708	0 0	0 0
0.0329383	0 0	0 0
0.0332025	0 0	0 0
0.0335131	0 0	0 0
0.0336356	0 0	0 0
0.0339845	0 0	0 0
0.0343771	0 0	0 0
0.0346346	0 0	0 0
0.0348193	0 0	0 0
0.0350128	0 0	0 0
0.0352027	0 0	0 0
0.0355139	0 0	0 0
0.0357089	0 0	0 0
0.0360181	0 0	0 0
0.0362116	0 0	0 0
0.0365178	0 0	0 0
0.0367104	0 0	0 0
0.0369387	0 0	0 0
0.0371801	0 0	0 0
0.0374814	0 0	0 0
0.0376427	0 0	0 0
0.0379656	0 0	0 0
0.038205	0 0	0 0
0.0384579	0 0	0 0
0.0386882	0 0	0 0
0.0389323	0 0	0 0
0.0391885	0 0	0 0
0.0394373	0 0	0 0
0.0396555	0 0	0 0
0.039931	0 0	0 0
0.04018	0 0	0 0
0.0404335	0 0	0 0
0.0406561	0 0	0 0
0.0410105	0 0	0 0
0.0411421	0 0	0 0
0.0414345	0 0	0 0
0.041655	0 0	0 0
0.0419302	0 0	0 0
0.0421801	0 0	0 0
0.042433	0 0	0 0
0.0426838	0 0	0 0
0.0429316	0 0	0 0
0.0431801	0 0	0 0
0.0434332	0 0	0 0
0.0436559	0 0	0 0
0.0439297	0 0	0 0
0.0441792	0 0	0 0
0.0444333	0 0	0 0
0.0446564	0 0	0 0
0.0449305	0 0	0 0
0.0451791	0 0	0 0
0.0454328	0 0	0 0
0.0456548	0 0	0 0
0.0459329	0 0	0 0
0.0461799	0 0	0 0
0.0464336	0 0	0 0
0.0466733	0 0	0 0
0.0469302	0 0	0 0
0.0471805	0 0	0 0
0.0474324	0 0	0 0
0.0476547	0 0	0 0
0.0479291	0 0	0 0
0.0481801	0 0	0 0
0.0484361	0 0	0 0
0.0486547	0 0	0 0
0.0489304	0 0	0 0
0.0491808	0 0	0 0
0.0494568	0 0	0 0
0.0496552	0 0	0 0
0.0499306	0 0	0 0
0.0501827	0 0	0 0
0.0504359	0 0	0 0
0.0506775	0 0	0 0
0.0509312	0 0	0 0
0.0511802	0 0	0 0
0.0514333	0 0	0 0
0.0516557	0 0	0 0
0.0519305	0 0	0 0
0.05218	0 0	0 0
0.0524342	0 0	0 0
0.0526556	0 0	0 0
0.0529299	0 0	0 0
0.0531793	0 0	0 0
0.0534346	0 0	0 0
0.0536553	0 0	0 0
0.0539307	0 0	0 0
0.05418	0 0	0 0
0.0544342	0 0	0 0
0.0546733	0 0	0 0
0.05493	0 0	0 0
0.0551802	0 0	0 0
0.0554332	0 0	0 0
0.055655	0 0	0 0
0.05593	0 0	0 0
0.0561798	0 0	0 0
0.0564335	0 0	0 0
0.0566559	0 0	0 0
0.0569303	0 0	0 0
0.0571795	0 0	0 0
0.0574339	0 0	0 0
0.0576556	0 0	0 0
0.0579302	0 0	0 0
0.0581817	0 0	0 0
0.0584331	0 0	0 0
0.0586736	0 0	0 0
0.0589314	0 0	0 0
0.0591799	0 0	0 0
0.0594336	0 0	0 0
0.0596556	0 0	0 0
0.0599304	0 0	0 0
0.0601789	0 0	0 0
0.060433	0 0	0 0
0.0606552	0 0	0 0
0.0609312	0 0	0 0
0.06118	0 0	0 0
0.061436	0 0	0 0
0.0616555	0 0	0 0
0.06193	0 0	0 0
0.0621801	0 0	0 0
0.0624341	0 0	0 0
0.0626731	0 0	0 0
0.0629311	0 0	0 0
0.06318	0 0	0 0
0.0634333	0 0	0 0
0.0636552	0 0	0 0
0.0639297	0 0	0 0
0.0641801	0 0	0 0
0.0644328	0 0	0 0
0.0646553	0 0	0 0
0.0649294	0 0	0 0
0.0651825	0 0	0 0
0.0654368	0 0	0 0
0.0656561	0 0	0 0
0.0659302	0 0	0 0
0.0661805	0 0	0 0
0.0664349	0 0	0 0
0.0666718	0 0	0 0
0.0669311	0 0	0 0
0.0671834	0 0	0 0
0.0674337	0 0	0 0
0.0676553	0 0	0 0
0.0679307	0 0	0 0
0.0681807	0 0	0 0
0.0684344	0 0	0 0
0.0686551	0 0	0 0
0.0689302	0 0	0 0
0.0691809	0 0	0 0
0.0694333	0 0	0 0
0.0696557	0 0	0 0
0.0699311	0 0	0 0
0.0701799	0 0	0 0
0.0704341	0 0	0 0
0.0706838	0 0	0 0
0.0709313	0 0	0 0
0.0711815	0 0	0 0
0.0714333	0 0	0 0
0.0716571	0 0	0 0
0.0719305	0 0	0 0
0.0721797	0 0	0 0
0.072434	0 0	0 0
0.0726554	0 0	0 0
0.0729308	0 0	0 0
0.0731814	0 0	0 0
0.0734337	0 0	0 0
0.0736549	0 0	0 0
0.0739309	0 0	0 0
0.0741802	0 0	0 0
0.0744339	0 0	0 0
0.074689	0 0	0 0
0.0749308	0 0	0 0
0.0751803	0 0	0 0
0.0754335	0 0	0 0
0.0756555	0 0	0 0
0.0759313	0 0	0 0
0.0761799	0 0	0 0
0.076433	0 0	0 0
0.0766556	0 0	0 0
0.0769308	0 0	0 0
0.0771802	0 0	0 0
0.0774333	0 0	0 0
0.0776553	0 0	0 0
0.077931	0 0	0 0
0.0781807	0 0	0 0
0.0784354	0 0	0 0
0.0786822	0 0	0 0
0.0789447	0 0	0 0
0.0792194	0 0	0 0
0.0794719	0 0	0 0
0.0796579	0 0	0 0
0.0799375	0 0	0 0
0.0801564	0 0	0 0
0.080431	0 0	0 0
0.0806578	0 0	0 0
0.0809309	0 0	0 0
0.0811553	0 0	0 0
0.0814307	0 0	0 0
0.081671	0 0	0 0
0.0819323	0 0	0 0
0.0821569	0 0	0 0
0.0824296	0 0	0 0
0.0826662	0 0	0 0
0.0829303	0 0	0 0
0.0831554	0 0	0 0
0.083431	0 0	0 0
0.0836578	0 0	0 0
0.0839315	0 0	0 0
0.0841559	0 0	0 0
0.0844334	0 0	0 0
0.0846579	0 0	0 0
0.0849304	0 0	0 0
0.0851557	0 0	0 0
0.0854305	0 0	0 0
0.0856551	0 0	0 0
0.0859313	0 0	0 0
0.0861554	0 0	0 0
0.0864312	0 0	0 0
0.0866755	0 0	0 0
0.0869325	0 0	0 0
0.0871558	0 0	0 0
0.087442	0 0	0 0
0.0876628	0 0	0 0
0.0879312	0 0	0 0
0.0881558	0 0	0 0
0.08843	0 0	0 0
0.0886554	0 0	0 0
0.0889307	0 0	0 0
0.0891549	0 0	0 0
0.0894298	0 0	0 0
0.0896551	0 0	0 0
0.0899309	0 0	0 0
0.0901552	0 0	0 0
0.0904462	0 0	0 0
0.0906677	0 0	0 0
0.0909309	0 0	0 0
0.0911553	0 0	0 0
0.0914298	0 0	0 0
0.0916552	0 0	0 0
0.09193	0 0	0 0
0.0921574	0 0	0 0
0.0924328	0 0	0 0
0.0926552	0 0	0 0
0.0929303	0 0	0 0
0.0931549	0 0	0 0
0.0934301	0 0	0 0
0.0936555	0 0	0 0
0.0939306	0 0	0 0
0.094156	0 0	0 0
0.09443	0 0	0 0
0.0946647	0 0	0 0
0.0949311	0 0	0 0
0.0951551	0 0	0 0
0.0954305	0 0	0 0
0.0956567	0 0	0 0
0.0959301	0 0	0 0
0.0961554	0 0	0 0
0.0964301	0 0	0 0
0.0966548	0 0	0 0
0.0969309	0 0	0 0
0.0971551	0 0	0 0
0.0974304	0 0	0 0
0.0976551	0 0	0 0
0.0979299	0 0	0 0
0.0982142	0 0	0 0
0.0985346	0 0	0 0
0.0987524	0 0	0 0
0.0989418	0 0	0 0
0.0991819	0 0	0 0
0.0994311	0 0	0 0
0.0996576	0 0	0 0
0.0999317	0 0	0 0
0.10016	0 0	0 0
0.100432	0 0	0 0
0.100656	0 0	0 0
0.100944	0 0	0 0
0.101166	0 0	0 0
0.101434	0 0	0 0
0.101659	0 0	0 0
0.101964	0 0	0 0
0.102158	0 0	0 0
0.102431	0 0	0 0
0.102673	0 0	0 0
0.102931	0 0	0 0
0.103156	0 0	0 0
0.103431	0 0	0 0
0.103656	0 0	0 0
0.103932	0 0	0 0
0.104156	0 0	0 0
0.10443	0 0	0 0
0.104655	0 0	0 0
0.10493	0 0	0 0
0.105156	0 0	0 0
0.10543	0 0	0 0
0.105656	0 0	0 0
0.10593	0 0	0 0
0.106155	0 0	0 0
0.106432	0 0	0 0
0.106671	0 0	0 0
0.106931	0 0	0 0
0.107156	0 0	0 0
0.107431	0 0	0 0
0.107656	0 0	0 0
0.10793	0 0	0 0
0.108156	0 0	0 0
0.108431	0 0	0 0
0.108655	0 0	0 0
0.10893	0 0	0 0
0.109156	0 0	0 0
0.109431	0 0	0 0
0.109655	0 0	0 0
0.10993	0 0	0 0
0.110155	0 0	0 0
0.110432	0 0	0 0
0.11067	0 0	0 0
0.110931	0 0	0 0
0.111155	0 0	0 0
0.11143	0 0	0 0
0.111655	0 0	0 0
0.11193	0 0	0 0
0.112155	0 0	0 0
0.112431	0 0	0 0
0.112655	0 0	0 0
0.11293	0 0	0 0
0.113155	0 0	0 0
0.113431	0 0	0 0
0.113655	0 0	0 0
0.113931	0 0	0 0
0.114156	0 0	0 0
0.114431	0 0	0 0
0.114665	0 0	0 0
0.114931	0 0	0 0
0.115156	0 0	0 0
0.11543	0 0	0 0
0.115655	0 0	0 0
0.11593	0 0	0 0
0.116157	0 0	0 0
0.11643	0 0	0 0
0.116657	0 0	0 0
0.116931	0 0	0 0
0.117156	0 0	0 0
0.11743	0 0	0 0
0.117655	0 0	0 0
0.11793	0 0	0 0
0.118156	0 0	0 0
0.118431	0 0	0 0
0.118664	0 0	0 0
0.11893	0 0	0 0
0.119157	0 0	0 0
0.119432	0 0	0 0
0.119656	0 0	0 0
0.11993	0 0	0 0
0.120155	0 0	0 0
0.120431	0 0	0 0
0.120655	0 0	0 0
0.120931	0 0	0 0
0.121155	0 0	0 0
0.121432	0 0	0 0
0.121655	0 0	0 0
0.12193	0 0	0 0
0.122155	0 0	0 0
0.122434	0 0	0 0
0.122666	0 0	0 0
0.122931	0 0	0 0
0.123156	0 0	0 0
0.12343	0 0	0 0
0.123655	0 0	0 0
0.12393	0 0	0 0
0.124155	0 0	0 0
0.124431	0 0	0 0
0.124656	0 0	0 0
0.124931	0 0	0 0
0.125156	0 0	0 0
0.125431	0 0	0 0
0.125655	0 0	0 0
0.125931	0 0	0 0
0.126156	0 0	0 0
0.126431	0 0	0 0
0.126664	0 0	0 0
0.12693	0 0	0 0
0.127155	0 0	0 0
0.12743	0 0	0 0
0.127655	0 0	0 0
0.12793	0 0	0 0
0.128155	0 0	0 0
0.128431	0 0	0 0
0.128656	0 0	0 0
0.12893	0 0	0 0
0.129155	0 0	0 0
0.12943	0 0	0 0
0.129655	0 0	0 0
0.12993	0 0	0 0
0.130155	0 0	0 0
0.130431	0 0	0 0
0.130663	0 0	0 0
0.130931	0 0	0 0
0.131155	0 0	0 0
0.13143	0 0	0 0
0.131655	0 0	0 0
0.131933	0 0	0 0
0.132157	0 0	0 0
0.132431	0 0	0 0
0.132656	0 0	0 0
0.132932	0 0	0 0
0.133156	0 0	0 0
0.133434	0 0	0 0
0.133655	0 0	0 0
0.13393	0 0	0 0
0.134155	0 0	0 0
0.134431	0 0	0 0
0.134671	0 0	0 0
0.134932	0 0	0 0
0.135156	0 0	0 0
0.13543	0 0	0 0
0.135655	0 0	0 0
0.13593	0 0	0 0
0.136155	0 0	0 0
0.136431	0 0	0 0
0.136655	0 0	0 0
0.13693	0 0	0 0
0.137155	0 0	0 0
0.137431	0 0	0 0
0.137656	0 0	0 0
0.13793	0 0	0 0
0.138155	0 0	0 0
0.138432	0 0	0 0
0.138665	0 0	0 0
0.138931	0 0	0 0
0.139156	0 0	0 0
0.139432	0 0	0 0
0.139655	0 0	0 0
0.13993	0 0	0 0
0.140156	0 0	0 0
0.140431	0 0	0 0
0.140656	0 0	0 0
0.140931	0 0	0 0
0.141156	0 0	0 0
0.14143	0 0	0 0
0.141655	0 0	0 0
0.141932	0 0	0 0
0.142156	0 0	0 0
0.14243	0 0	0 0
0.142667	0 0	0 0
0.142931	0 0	0 0
0.143155	0 0	0 0
0.14343	0 0	0 0
0.143655	0 0	0 0
0.143931	0 0	0 0
0.144155	0 0	0 0
0.14443	0 0	0 0
0.144655	0 0	0 0
0.144931	0 0	0 0
0.145156	0 0	0 0
0.145432	0 0	0 0
0.145655	0 0	0 0
0.14593	0 0	0 0
0.146155	0 0	0 0
0.14643	0 0	0 0
0.146664	0 0	0 0
0.14693	0 0	0 0
0.147155	0 0	0 0
0.14743	0 0	0 0
0.147655	0 0	0 0
0.147931	0 0	0 0
0.148155	0 0	0 0
0.148431	0 0	0 0
0.148655	0 0	0 0
0.14893	0 0	0 0
0.149155	0 0	0 0
0.14943	0 0	0 0
0.149655	0 0	0 0
0.149931	0 0	0 0
0.150155	0 0	0 0
0.150431	0 0	0 0
0.150663	0 0	0 0
0.15093	0 0	0 0
0.151155	0 0	0 0
0.151431	0 0	0 0
0.151655	0 0	0 0
0.15193	0 0	0 0
0.152155	0 0	0 0
0.152432	0 0	0 0
0.152655	0 0	0 0
0.152931	0 0	0 0
0.153155	0 0	0 0
0.153432	0 0	0 0
0.153656	0 0	0 0
0.153931	0 0	0 0
0.154156	0 0	0 0
0.154431	0 0	0 0
0.154664	0 0	0 0
0.15493	0 0	0 0
0.155156	0 0	0 0
0.15543	0 0	0 0
0.155655	0 0	0 0
0.15593	0 0	0 0
0.156156	0 0	0 0
0.15643	0 0	0 0
0.156655	0 0	0 0
0.15693	0 0	0 0
0.157155	0 0	0 0
0.157431	0 0	0 0
0.157655	0 0	0 0
0.15793	0 0	0 0
0.158155	0 0	0 0
0.15843	0 0	0 0
0.158663	0 0	0 0
0.15893	0 0	0 0
0.159155	0 0	0 0
0.159431	0 0	0 0
0.159656	0 0	0 0
0.15993	0 0	0 0
0.160156	0 0	0 0
0.160431	0 0	0 0
0.160655	0 0	0 0
0.16093	0 0	0 0
0.161155	0 0	0 0
0.161432	0 0	0 0
0.161655	0 0	0 0
0.161931	0 0	0 0
0.162155	0 0	0 0
0.162431	0 0	0 0
0.162663	0 0	0 0
0.162951	0 0	0 0
0.163156	0 0	0 0
0.16343	0 0	0 0
0.163655	0 0	0 0
0.16393	0 0	0 0
0.164156	0 0	0 0
0.16443	0 0	0 0
0.164655	0 0	0 0
0.164931	0 0	0 0
0.165156	0 0	0 0
0.165436	0 0	0 0
0.165657	0 0	0 0
0.165931	0 0	0 0
0.166156	0 0	0 0
0.166431	0 0	0 0
0.166669	0 0	0 0
0.166935	0 0	0 0
0.167156	0 0	0 0
0.167431	0 0	0 0
0.167656	0 0	0 0
0.16793	0 0	0 0
0.168155	0 0	0 0
0.16843	0 0	0 0
0.168655	0 0	0 0
0.16893	0 0	0 0
0.169156	0 0	0 0
0.169431	0 0	0 0
0.169655	0 0	0 0
0.169931	0 0	0 0
0.170155	0 0	0 0
0.170432	0 0	0 0
0.170673	0 0	0 0
0.17093	0 0	0 0
0.171155	0 0	0 0
0.171431	0 0	0 0
0.171655	0 0	0 0
0.171931	0 0	0 0
0.172155	0 0	0 0
0.17243	0 0	0 0
0.172655	0 0	0 0
0.17293	0 0	0 0
0.173155	0 0	0 0
0.17343	0 0	0 0
0.173655	0 0	0 0
0.173931	0 0	0 0
0.174156	0 0	0 0
0.174431	0 0	0 0
0.174663	0 0	0 0
0.17493	0 0	0 0
0.175155	0 0	0 0
0.17543	0 0	0 0
0.175655	0 0	0 0
0.175931	0 0	0 0
0.176156	0 0	0 0
0.17643	0 0	0 0
0.176655	0 0	0 0
0.17693	0 0	0 0
0.177156	0 0	0 0
0.17743	0 0	0 0
0.177655	0 0	0 0
0.17793	0 0	0 0
0.178157	0 0	0 0
0.178431	0 0	0 0
0.178662	0 0	0 0
0.17893	0 0	0 0
0.179155	0 0	0 0
0.17943	0 0	0 0
0.179655	0 0	0 0
0.17993	0 0	0 0
0.180156	0 0	0 0
0.18043	0 0	0 0
0.180655	0 0	0 0
0.180932	0 0	0 0
0.181158	0 0	0 0
0.181431	0 0	0 0
0.181655	0 0	0 0
0.181931	0 0	0 0
0.182155	0 0	0 0
0.18243	0 0	0 0
0.182664	0 0	0 0
0.18293	0 0	0 0
0.183173	0 0	0 0
0.183432	0 0	0 0
0.183655	0 0	0 0
0.183931	0 0	0 0
0.184156	0 0	0 0
0.184431	0 0	0 0
0.184656	0 0	0 0
0.184935	0 0	0 0
0.185156	0 0	0 0
0.185433	0 0	0 0
0.185656	0 0	0 0
0.18593	0 0	0 0
0.186155	0 0	0 0
0.18643	0 0	0 0
0.186665	0 0	0 0
0.18693	0 0	0 0
0.187155	0 0	0 0
0.18743	0 0	0 0
0.187655	0 0	0 0
0.18793	0 0	0 0
0.188155	0 0	0 0
0.188431	0 0	0 0
0.188655	0 0	0 0
0.18893	0 0	0 0
0.189155	0 0	0 0
0.189431	0 0	0 0
0.189655	0 0	0 0
0.189931	0 0	0 0
0.190155	0 0	0 0
0.190431	0 0	0 0
0.190663	0 0	0 0
0.190931	0 0	0 0
0.191155	0 0	0 0
0.191431	0 0	0 0
0.191655	0 0	0 0
0.191931	0 0	0 0
0.192155	0 0	0 0
0.192432	0 0	0 0
0.192655	0 0	0 0
0.19293	0 0	0 0
0.193155	0 0	0 0
0.19343	0 0	0 0
0.193655	0 0	0 0
0.19393	0 0	0 0
0.194155	0 0	0 0
0.19443	0 0	0 0
0.194663	0 0	0 0
0.19493	0 0	0 0
0.195155	0 0	0 0
0.195431	0 0	0 0
0.195655	0 0	0 0
0.19593	0 0	0 0
0.196155	0 0	0 0
0.196429	0 0	0 0
0.196655	0 0	0 0
0.19693	0 0	0 0
0.197156	0 0	0 0
0.197432	0 0	0 0
0.197655	0 0	0 0
0.19793	0 0	0 0
0.198155	0 0	0 0
0.198432	0 0	0 0
0.198665	0 0	0 0
0.198932	0 0	0 0
0.199156	0 0	0 0
0.199431	0 0	0 0
0.199656	0 0	0 0
0.199931	0 0	0 0
0.200155	0 0	0 0
0.200431	0 0	0 0
0.200656	0 0	0 0
0.20093	0 0	0 0
0.201156	0 0	0 0
0.201437	0 0	0 0
0.201656	0 0	0 0
0.201931	0 0	0 0
0.202155	0 0	0 0
0.20243	0 0	0 0
0.202677	0 0	0 0
0.202932	0 0	0 0
0.203156	0 0	0 0
0.203431	0 0	0 0
0.203658	0 0	0 0
0.203932	0 0	0 0
0.204155	0 0	0 0
0.20443	0 0	0 0
0.204656	0 0	0 0
0.204929	0 0	0 0
0.205156	0 0	0 0
0.205431	0 0	0 0
0.205654	0 0	0 0
0.20593	0 0	0 0
0.206155	0 0	0 0
0.206431	0 0	0 0
0.206666	0 0	0 0
0.206931	0 0	0 0
0.207155	0 0	0 0
0.207431	0 0	0 0
0.207655	0 0	0 0
0.20793	0 0	0 0
0.208156	0 0	0 0
0.20843	0 0	0 0
0.208657	0 0	0 0
0.20893	0 0	0 0
0.209155	0 0	0 0
0.20943	0 0	0 0
0.209655	0 0	0 0
0.20993	0 0	0 0
0.210155	0 0	0 0
0.21043	0 0	0 0
0.210664	0 0	0 0
0.21093	0 0	0 0
0.211155	0 0	0 0
0.21143	0 0	0 0
0.211655	0 0	0 0
0.21193	0 0	0 0
0.212156	0 0	0 0
0.21243	0 0	0 0
0.212655	0 0	0 0
0.212929	0 0	0 0
0.213155	0 0	0 0
0.213431	0 0	0 0
0.213655	0 0	0 0
0.21393	0 0	0 0
0.214155	0 0	0 0
0.214431	0 0	0 0
0.214664	0 0	0 0
0.21493	0 0	0 0
0.215155	0 0	0 0
0.21543	0 0	0 0
0.215655	0 0	0 0
0.215931	0 0	0 0
0.216155	0 0	0 0
0.216431	0 0	0 0
0.216655	0 0	0 0
0.21693	0 0	0 0
0.217155	0 0	0 0
0.21743	0 0	0 0
0.217655	0 0	0 0
0.21793	0 0	0 0
0.218155	0 0	0 0
0.21843	0 0	0 0
0.218662	0 0	0 0
0.218987	0 0	0 0
0.21916	0 0	0 0
0.219492	0 0	0 0
0.219672	0 0	0 0
0.220004	0 0	0 0
0.220188	0 0	0 0
0.220503	0 0	0 0
0.22069	0 0	0 0
0.221005	0 0	0 0
0.221193	0 0	0 0
0.221511	0 0	0 0
0.221696	0 0	0 0
0.222001	0 0	0 0
0.222153	0 0	0 0
0.222502	0 0	0 0
0.222704	0 0	0 0
0.223014	0 0	0 0
0.223204	0 0	0 0
0.22345	0 0	0 0
0.223659	0 0	0 0
0.223939	0 0	0 0
0.224157	0 0	0 0
0.224433	0 0	0 0
0.224655	0 0	0 0
0.224931	0 0	0 0
0.225156	0 0	0 0
0.225431	0 0	0 0
0.225655	0 0	0 0
0.225931	0 0	0 0
0.226156	0 0	0 0
0.226431	0 0	0 0
0.226667	0 0	0 0
0.226931	0 0	0 0
0.227155	0 0	0 0
0.22743	0 0	0 0
0.227655	0 0	0 0
0.22793	0 0	0 0
0.228155	0 0	0 0
0.228431	0 0	0 0
0.228655	0 0	0 0
0.228932	0 0	0 0
0.229155	0 0	0 0
0.229431	0 0	0 0
0.229656	0 0	0 0
0.22993	0 0	0 0
0.230156	0 0	0 0
0.230431	0 0	0 0
0.230664	0 0	0 0
0.230931	0 0	0 0
0.231156	0 0	0 0
0.231431	0 0	0 0
0.231661	0 0	0 0
0.231934	0 0	0 0
0.232158	0 0	0 0
0.232433	0 0	0 0
0.232656	0 0	0 0
0.23293	0 0	0 0
0.233156	0 0	0 0
0.23343	0 0	0 0
0.233656	0 0	0 0
0.233931	0 0	0 0
0.234156	0 0	0 0
0.234431	0 0	0 0
0.23467	0 0	0 0
0.234931	0 0	0 0
0.235155	0 0	0 0
0.23543	0 0	0 0
0.235656	0 0	0 0
0.235931	0 0	0 0
0.236155	0 0	0 0
0.23643	0 0	0 0
0.236655	0 0	0 0
0.236931	0 0	0 0
0.237157	0 0	0 0
0.237431	0 0	0 0
0.237655	0 0	0 0
0.23793	0 0	0 0
0.238155	0 0	0 0
0.238433	0 0	0 0
0.238666	0 0	0 0
0.23893	0 0	0 0
0.239156	0 0	0 0
0.239431	0 0	0 0
0.239655	0 0	0 0
0.23993	0 0	0 0
0.240155	0 0	0 0
0.240431	0 0	0 0
0.240655	0 0	0 0
0.240931	0 0	0 0
0.241155	0 0	0 0
0.24143	0 0	0 0
0.241655	0 0	0 0
0.241931	0 0	0 0
0.242156	0 0	0 0
0.242431	0 0	0 0
0.242664	0 0	0 0
0.24293	0 0	0 0
0.243155	0 0	0 0
0.243431	0 0	0 0
0.243655	0 0	0 0
0.243931	0 0	0 0
0.244184	0 0	0 0
0.244431	0 0	0 0
0.244656	0 0	0 0
0.24493	0 0	0 0
0.245156	0 0	0 0
0.24543	0 0	0 0
0.245656	0 0	0 0
0.24593	0 0	0 0
0.246156	0 0	0 0
0.246432	0 0	0 0
0.246664	0 0	0 0
0.246932	0 0	0 0
0.247156	0 0	0 0
0.247431	0 0	0 0
0.247656	0 0	0 0
0.247931	0 0	0 0
0.248156	0 0	0 0
0.248431	0 0	0 0
0.248655	0 0	0 0
0.248933	0 0	0 0
0.249155	0 0	0 0
0.249431	0 0	0 0
0.249656	0 0	0 0
0.249931	0 0	0 0
0.250165	0 0	0 0
0.250431	0 0	0 0
0.250673	0 0	0 0
0.250931	0 0	0 0
0.251752	0 0	0 0
0.251938	0 0	0 0
0.252053	0 0	0 0
0.252142	0 0	0 0
0.252232	0 0	0 0
0.252405	0 0	0 0
0.252655	0 0	0 0
0.252931	0 0	0 0
0.253155	0 0	0 0
0.25343	0 0	0 0
0.253655	0 0	0 0
0.25393	0 0	0 0
0.254156	0 0	0 0
0.254431	0 0	0 0
0.254683	0 0	0 0
0.254931	0 0	0 0
0.255155	0 0	0 0
0.255431	0 0	0 0
0.255655	0 0	0 0
0.255931	0 0	0 0
0.256155	0 0	0 0
0.256432	0 0	0 0
0.256656	0 0	0 0
0.25693	0 0	0 0
0.257156	0 0	0 0
0.257431	0 0	0 0
0.257655	0 0	0 0
0.25793	0 0	0 0
0.258155	0 0	0 0
0.258431	0 0	0 0
0.258665	0 0	0 0
0.258931	0 0	0 0
0.259155	0 0	0 0
0.259431	0 0	0 0
0.259656	0 0	0 0
0.259931	0 0	0 0
0.260155	0 0	0 0
0.260432	0 0	0 0
0.260655	0 0	0 0
0.260931	0 0	0 0
0.261155	0 0	0 0
0.261431	0 0	0 0
0.261655	0 0	0 0
0.26193	0 0	0 0
