time 	 force 	 position
5.37249	-26.001 33.4758	0.860427  1.49544
5.37272	-26.001 33.4758	0.860427  1.49544
5.373	-26.001 33.4758	0.860427  1.49544
5.37321	-26.001 33.4758	0.860427  1.49544
5.37349	-26.001 33.4758	0.860427  1.49544
5.37369	-26.001 33.4758	0.860427  1.49544
5.374	-26.001 33.4758	0.860427  1.49544
5.3742	-26.001 33.4758	0.860427  1.49544
5.37451	-26.001 33.4758	0.860427  1.49544
5.37472	-26.001 33.4758	0.860427  1.49544
5.37499	-26.001 33.4758	0.860427  1.49544
5.37516	-26.001 33.4758	0.860427  1.49544
5.37549	-26.001 33.4758	0.860427  1.49544
5.37569	-26.001 33.4758	0.860427  1.49544
5.37599	-26.001 33.4758	0.860427  1.49544
5.37619	-26.001 33.4758	0.860427  1.49544
5.37649	-26.001 33.4758	0.860427  1.49544
5.37669	-26.001 33.4758	0.860427  1.49544
5.37699	-26.001 33.4758	0.860427  1.49544
5.37719	-26.001 33.4758	0.860427  1.49544
5.37749	-26.001 33.4758	0.860427  1.49544
5.37769	-26.001 33.4758	0.860427  1.49544
5.37799	-26.001 33.4758	0.860427  1.49544
5.37819	-26.001 33.4758	0.860427  1.49544
5.3785	-26.001 33.4758	0.860427  1.49544
5.37871	-26.0009  33.4758	0.860427  1.49544
5.37899	-26.0009  33.4758	0.860427  1.49544
5.37919	-26.0009  33.4758	0.860427  1.49544
5.37949	-26.0009  33.4758	0.860427  1.49544
5.37969	-26.0009  33.4758	0.860427  1.49544
5.37999	-26.0009  33.4758	0.860427  1.49544
5.38019	-26.0009  33.4758	0.860427  1.49544
5.38049	-26.0009  33.4758	0.860427  1.49544
5.38069	-26.0009  33.4758	0.860427  1.49544
5.38099	-26.0009  33.4758	0.860427  1.49544
5.38119	-26.0009  33.4758	0.860427  1.49544
5.38149	-26.0009  33.4758	0.860427  1.49544
5.38169	-26.0009  33.4758	0.860427  1.49544
5.38199	-26.0009  33.4758	0.860427  1.49544
5.38219	-26.0009  33.4758	0.860427  1.49544
5.3825	-26.0009  33.4758	0.860427  1.49544
5.3827	-26.0009  33.4758	0.860427  1.49544
5.38299	-26.0009  33.4758	0.860427  1.49544
5.38319	-26.0009  33.4758	0.860427  1.49544
5.38349	-26.0009  33.4758	0.860427  1.49544
5.38369	-26.0009  33.4758	0.860427  1.49544
5.38399	-26.0009  33.4758	0.860427  1.49544
5.38419	-26.0009  33.4758	0.860427  1.49544
5.38449	-26.0009  33.4758	0.860427  1.49544
5.38469	-26.0009  33.4758	0.860427  1.49544
5.38499	-26.0009  33.4758	0.860427  1.49544
5.38519	-26.0009  33.4758	0.860427  1.49544
5.38549	-26.0009  33.4758	0.860427  1.49544
5.38569	-26.0009  33.4758	0.860427  1.49544
5.38599	-26.0009  33.4758	0.860427  1.49544
5.38619	-26.0009  33.4758	0.860427  1.49544
5.3865	-26.0009  33.4758	0.860427  1.49544
5.3867	-26.0009  33.4758	0.860427  1.49544
5.38699	-26.0009  33.4758	0.860427  1.49544
5.38719	-26.0009  33.4758	0.860427  1.49544
5.38749	-26.0009  33.4758	0.860427  1.49544
5.38769	-26.0009  33.4758	0.860427  1.49544
5.38799	-26.0008  33.4758	0.860427  1.49544
5.38819	-26.0008  33.4758	0.860427  1.49544
5.38849	-26.0008  33.4758	0.860427  1.49544
5.38869	-26.0008  33.4758	0.860427  1.49544
5.38899	-26.0008  33.4758	0.860427  1.49544
5.38919	-26.0008  33.4758	0.860427  1.49544
5.38949	-26.0008  33.4758	0.860427  1.49544
5.38969	-26.0008  33.4758	0.860427  1.49544
5.38999	-26.0008  33.4758	0.860427  1.49544
5.39019	-26.0008  33.4758	0.860427  1.49544
5.3905	-26.0008  33.4758	0.860427  1.49544
5.3907	-26.0008  33.4758	0.860427  1.49544
5.39099	-26.0008  33.4758	0.860427  1.49544
5.39119	-26.0008  33.4758	0.860427  1.49544
5.39149	-26.0008  33.4758	0.860427  1.49544
5.39169	-26.0008  33.4758	0.860427  1.49544
5.39199	-26.0008  33.4758	0.860427  1.49544
5.39219	-26.0008  33.4758	0.860427  1.49544
5.39249	-26.0008  33.4758	0.860427  1.49544
5.39269	-26.0008  33.4758	0.860427  1.49544
5.39299	-26.0008  33.4758	0.860427  1.49544
5.39319	-26.0008  33.4758	0.860427  1.49544
5.39349	-26.0008  33.4758	0.860427  1.49544
5.39369	-26.0008  33.4758	0.860427  1.49544
5.39399	-26.0008  33.4758	0.860427  1.49544
5.39419	-26.0008  33.4758	0.860427  1.49544
5.3945	-26.0008  33.4758	0.860427  1.49544
5.3947	-26.0008  33.4758	0.860427  1.49544
5.39499	-26.0008  33.4758	0.860427  1.49544
5.39519	-26.0008  33.4758	0.860427  1.49544
5.39549	-26.0008  33.4758	0.860427  1.49544
5.39569	-26.0008  33.4758	0.860427  1.49544
5.39599	-26.0008  33.4758	0.860427  1.49544
5.39619	-26.0008  33.4758	0.860427  1.49544
5.39649	-26.0008  33.4758	0.860427  1.49544
5.39669	-26.0008  33.4758	0.860427  1.49544
5.39699	-26.0008  33.4758	0.860427  1.49544
5.39719	-26.0008  33.4758	0.860427  1.49544
5.39749	-26.0007  33.4758	0.860427  1.49544
5.39769	-26.0007  33.4758	0.860427  1.49544
5.39799	-26.0007  33.4758	0.860427  1.49544
5.39819	-26.0007  33.4758	0.860427  1.49544
5.3985	-26.0007  33.4758	0.860427  1.49544
5.3987	-26.0007  33.4758	0.860427  1.49544
5.39899	-26.0007  33.4758	0.860427  1.49544
5.39919	-26.0007  33.4758	0.860427  1.49544
5.39949	-26.0007  33.4758	0.860427  1.49544
5.39969	-26.0007  33.4758	0.860427  1.49544
5.39999	-26.0007  33.4758	0.860427  1.49544
5.40019	-26.0007  33.4758	0.860427  1.49544
5.40049	-26.0007  33.4758	0.860427  1.49544
5.40069	-26.0007  33.4758	0.860427  1.49544
5.40099	-26.0007  33.4758	0.860427  1.49544
5.40119	-26.0007  33.4758	0.860427  1.49544
5.40149	-26.0007  33.4758	0.860427  1.49544
5.40169	-26.0007  33.4758	0.860427  1.49544
5.40199	-26.0007  33.4758	0.860427  1.49544
5.40219	-26.0007  33.4758	0.860427  1.49544
5.4025	-26.0007  33.4758	0.860427  1.49544
5.4027	-26.0007  33.4758	0.860427  1.49544
5.40299	-26.0007  33.4758	0.860427  1.49544
5.40319	-26.0007  33.4758	0.860427  1.49544
5.40349	-26.0007  33.4758	0.860427  1.49544
5.40369	-26.0007  33.4758	0.860427  1.49544
5.40399	-26.0007  33.4758	0.860427  1.49544
5.4042	-26.0007  33.4758	0.860427  1.49544
5.40449	-26.0007  33.4758	0.860427  1.49544
5.4047	-26.0007  33.4758	0.860427  1.49544
5.40499	-26.0007  33.4758	0.860427  1.49544
5.40524	-26.0007  33.4758	0.860427  1.49544
5.40551	-26.0007  33.4758	0.860427  1.49544
5.40571	-26.0007  33.4758	0.860427  1.49544
5.40599	-26.0007  33.4758	0.860427  1.49544
5.40627	-26.0007  33.4758	0.860427  1.49544
5.40652	-26.0007  33.4758	0.860427  1.49544
5.40673	-26.0006  33.4758	0.860427  1.49544
5.40699	-26.0006  33.4758	0.860427  1.49544
5.40725	-26.0006  33.4758	0.860427  1.49544
5.40749	-26.0006  33.4758	0.860427  1.49544
5.40769	-26.0006  33.4758	0.860427  1.49544
5.40799	-26.0006  33.4758	0.860427  1.49544
5.40825	-26.0006  33.4758	0.860427  1.49544
5.40849	-26.0006  33.4758	0.860427  1.49544
5.40869	-26.0006  33.4758	0.860427  1.49544
5.40899	-26.0006  33.4757	0.860427  1.49544
5.40924	-26.0006  33.4757	0.860427  1.49544
5.40949	-26.0006  33.4757	0.860427  1.49544
5.40969	-26.0006  33.4757	0.860427  1.49544
5.40999	-26.0006  33.4757	0.860427  1.49544
5.41025	-26.0006  33.4757	0.860427  1.49544
5.4105	-26.0006  33.4757	0.860427  1.49544
5.41071	-26.0006  33.4757	0.860427  1.49544
5.41099	-26.0006  33.4757	0.860427  1.49544
5.41124	-26.0006  33.4757	0.860427  1.49544
5.41149	-26.0006  33.4757	0.860427  1.49544
5.41169	-26.0006  33.4757	0.860427  1.49544
5.41199	-26.0006  33.4757	0.860427  1.49544
5.41225	-26.0006  33.4757	0.860427  1.49544
5.41248	-26.0006  33.4757	0.860427  1.49544
5.41269	-26.0006  33.4757	0.860427  1.49544
5.41302	-26.0006  33.4757	0.860427  1.49544
5.41329	-26.0006  33.4757	0.860427  1.49544
5.41351	-26.0006  33.4757	0.860427  1.49544
5.41371	-26.0006  33.4757	0.860427  1.49544
5.41399	-26.0006  33.4757	0.860427  1.49544
5.41425	-26.0006  33.4757	0.860427  1.49544
5.41451	-26.0006  33.4757	0.860427  1.49544
5.41471	-26.0006  33.4757	0.860427  1.49544
5.41499	-26.0006  33.4757	0.860427  1.49544
5.41524	-26.0006  33.4757	0.860427  1.49544
5.41549	-26.0006  33.4757	0.860427  1.49544
5.41569	-26.0005  33.4757	0.860427  1.49544
5.41603	-26.0005  33.4757	0.860427  1.49544
5.41634	-26.0005  33.4757	0.860427  1.49544
5.41656	-26.0005  33.4757	0.860427  1.49544
5.41676	-26.0005  33.4757	0.860427  1.49544
5.41696	-26.0005  33.4757	0.860427  1.49544
5.41735	-26.0005  33.4757	0.860427  1.49544
5.41759	-26.0005  33.4757	0.860427  1.49544
5.4178	-26.0005  33.4757	0.860427  1.49544
5.41808	-26.0005  33.4757	0.860427  1.49544
5.41829	-26.0005  33.4757	0.860427  1.49544
5.41852	-26.0005  33.4757	0.860427  1.49544
5.41873	-26.0005  33.4757	0.860427  1.49544
5.41901	-26.0005  33.4757	0.860427  1.49544
5.41924	-26.0005  33.4757	0.860427  1.49544
5.41949	-26.0005  33.4757	0.860427  1.49544
5.41972	-26.0005  33.4757	0.860427  1.49544
5.42	-26.0005  33.4757	0.860427  1.49544
5.42023	-26.0005  33.4757	0.860427  1.49544
5.42049	-26.0005  33.4757	0.860427  1.49544
5.42071	-26.0005  33.4757	0.860427  1.49544
5.42099	-26.0005  33.4757	0.860427  1.49544
5.4212	-26.0005  33.4757	0.860427  1.49544
5.42149	-26.0005  33.4757	0.860427  1.49544
5.42171	-26.0005  33.4757	0.860427  1.49544
5.42199	-26.0005  33.4757	0.860427  1.49544
5.42221	-26.0005  33.4757	0.860427  1.49544
5.42251	-26.0005  33.4757	0.860427  1.49544
5.42273	-26.0005  33.4757	0.860427  1.49544
5.42299	-26.0005  33.4757	0.860427  1.49544
5.42322	-26.0005  33.4757	0.860427  1.49544
5.4235	-26.0005  33.4757	0.860427  1.49544
5.42372	-26.0005  33.4757	0.860427  1.49544
5.42399	-26.0005  33.4757	0.860427  1.49544
5.4242	-26.0005  33.4757	0.860427  1.49544
5.42449	-26.0005  33.4757	0.860427  1.49544
5.4247	-26.0005  33.4757	0.860427  1.49544
5.42499	-26.0004  33.4757	0.860427  1.49544
5.42521	-26.0004  33.4757	0.860427  1.49544
5.42549	-26.0004  33.4757	0.860427  1.49544
5.42571	-26.0004  33.4757	0.860427  1.49544
5.42599	-26.0004  33.4757	0.860427  1.49544
5.42621	-26.0004  33.4757	0.860427  1.49544
5.4265	-26.0004  33.4757	0.860427  1.49544
5.42672	-26.0004  33.4757	0.860427  1.49544
5.42699	-26.0004  33.4757	0.860427  1.49544
5.4272	-26.0004  33.4757	0.860427  1.49544
5.42749	-26.0004  33.4757	0.860427  1.49544
5.4277	-26.0004  33.4757	0.860427  1.49544
5.42799	-26.0004  33.4757	0.860427  1.49544
5.42821	-26.0004  33.4757	0.860427  1.49544
5.42849	-26.0004  33.4757	0.860427  1.49544
5.4287	-26.0004  33.4757	0.860427  1.49544
5.42899	-26.0004  33.4757	0.860427  1.49544
5.4292	-26.0004  33.4757	0.860427  1.49544
5.42949	-26.0004  33.4757	0.860427  1.49544
5.42971	-26.0004  33.4757	0.860427  1.49544
5.42999	-26.0004  33.4757	0.860427  1.49544
5.4302	-26.0004  33.4757	0.860427  1.49544
5.4305	-26.0004  33.4757	0.860427  1.49544
5.43072	-26.0004  33.4757	0.860427  1.49544
5.43099	-26.0004  33.4757	0.860427  1.49544
5.43121	-26.0004  33.4757	0.860427  1.49544
5.43149	-26.0004  33.4757	0.860427  1.49544
5.4317	-26.0004  33.4757	0.860427  1.49544
5.43199	-26.0004  33.4757	0.860427  1.49544
5.4322	-26.0004  33.4757	0.860427  1.49544
5.43249	-26.0004  33.4757	0.860427  1.49544
5.4327	-26.0004  33.4757	0.860427  1.49544
5.43299	-26.0004  33.4757	0.860427  1.49544
5.4332	-26.0004  33.4757	0.860427  1.49544
5.43349	-26.0004  33.4757	0.860427  1.49544
5.43371	-26.0004  33.4757	0.860427  1.49544
5.43399	-26.0003  33.4757	0.860427  1.49544
5.4342	-26.0003  33.4757	0.860427  1.49544
5.4345	-26.0003  33.4757	0.860427  1.49544
5.43471	-26.0003  33.4757	0.860427  1.49544
5.43499	-26.0003  33.4757	0.860427  1.49544
5.4352	-26.0003  33.4757	0.860427  1.49544
5.43549	-26.0003  33.4757	0.860427  1.49544
5.4357	-26.0003  33.4757	0.860427  1.49544
5.43603	-26.0003  33.4757	0.860427  1.49544
5.43624	-26.0003  33.4757	0.860427  1.49544
5.43647	-26.0003  33.4757	0.860427  1.49544
5.43674	-26.0003  33.4757	0.860427  1.49544
5.43696	-26.0003  33.4757	0.860427  1.49544
5.43739	-26.0003  33.4757	0.860427  1.49544
5.43777	-26.0003  33.4757	0.860427  1.49544
5.438	-26.0003  33.4757	0.860427  1.49544
5.43821	-26.0003  33.4757	0.860427  1.49544
5.43841	-26.0003  33.4757	0.860427  1.49544
5.43865	-26.0003  33.4757	0.860427  1.49544
5.43886	-26.0003  33.4757	0.860427  1.49544
5.43909	-26.0003  33.4757	0.860427  1.49544
5.43931	-26.0003  33.4757	0.860427  1.49544
5.43951	-26.0003  33.4757	0.860427  1.49544
5.43972	-26.0003  33.4757	0.860427  1.49544
5.43999	-26.0003  33.4757	0.860427  1.49544
5.4402	-26.0003  33.4757	0.860427  1.49544
5.44049	-26.0003  33.4757	0.860427  1.49544
5.44069	-26.0003  33.4757	0.860427  1.49544
5.44099	-26.0003  33.4757	0.860427  1.49544
5.44119	-26.0003  33.4757	0.860427  1.49544
5.44149	-26.0003  33.4757	0.860427  1.49544
5.44169	-26.0003  33.4757	0.860427  1.49544
5.44199	-26.0003  33.4757	0.860427  1.49544
5.44219	-26.0003  33.4757	0.860427  1.49544
5.44251	-26.0003  33.4757	0.860427  1.49544
5.44272	-26.0003  33.4757	0.860427  1.49544
5.44299	-26.0002  33.4757	0.860427  1.49544
5.44319	-26.0002  33.4757	0.860427  1.49544
5.44349	-26.0002  33.4757	0.860427  1.49544
5.44369	-26.0002  33.4757	0.860427  1.49544
5.44399	-26.0002  33.4757	0.860427  1.49544
5.44419	-26.0002  33.4757	0.860427  1.49544
5.44449	-26.0002  33.4757	0.860427  1.49544
5.44469	-26.0002  33.4757	0.860427  1.49544
5.44499	-26.0002  33.4757	0.860427  1.49544
5.44519	-26.0002  33.4757	0.860427  1.49544
5.4455	-26.0002  33.4757	0.860427  1.49544
5.4457	-26.0002  33.4757	0.860427  1.49544
5.44599	-26.0002  33.4757	0.860427  1.49544
5.44619	-26.0002  33.4757	0.860427  1.49544
5.44651	-26.0002  33.4757	0.860427  1.49544
5.44671	-26.0002  33.4757	0.860427  1.49544
5.44699	-26.0002  33.4757	0.860427  1.49544
5.44719	-26.0002  33.4757	0.860427  1.49544
5.44749	-26.0002  33.4757	0.860427  1.49544
5.44769	-26.0002  33.4757	0.860427  1.49544
5.44799	-26.0002  33.4757	0.860427  1.49544
5.44819	-26.0002  33.4757	0.860427  1.49544
5.44849	-26.0002  33.4757	0.860427  1.49544
5.44869	-26.0002  33.4757	0.860427  1.49544
5.44899	-26.0002  33.4757	0.860427  1.49544
5.44919	-26.0002  33.4757	0.860427  1.49544
5.44949	-26.0002  33.4757	0.860427  1.49544
5.44969	-26.0002  33.4757	0.860427  1.49544
5.44999	-26.0002  33.4757	0.860427  1.49544
5.45019	-26.0002  33.4757	0.860427  1.49544
5.4505	-26.0002  33.4757	0.860427  1.49544
5.45071	-26.0002  33.4757	0.860427  1.49544
5.45099	-26.0002  33.4757	0.860427  1.49544
5.45119	-26.0002  33.4757	0.860427  1.49544
5.45149	-26.0002  33.4757	0.860427  1.49544
5.45169	-26.0002  33.4757	0.860427  1.49544
5.45199	-26.0001  33.4757	0.860427  1.49544
5.45219	-26.0001  33.4757	0.860427  1.49544
5.45249	-26.0001  33.4757	0.860427  1.49544
5.45269	-26.0001  33.4757	0.860427  1.49544
5.45299	-26.0001  33.4757	0.860427  1.49544
5.45321	-26.0001  33.4757	0.860427  1.49544
5.45349	-26.0001  33.4757	0.860427  1.49544
5.45369	-26.0001  33.4757	0.860427  1.49544
5.45399	-26.0001  33.4757	0.860427  1.49544
5.45419	-26.0001  33.4757	0.860427  1.49544
5.4545	-26.0001  33.4757	0.860427  1.49544
5.45471	-26.0001  33.4757	0.860427  1.49544
5.45499	-26.0001  33.4757	0.860427  1.49544
5.45521	-26.0001  33.4757	0.860427  1.49544
5.45549	-26.0001  33.4757	0.860427  1.49544
5.45571	-26.0001  33.4757	0.860427  1.49544
5.456	-26.0001  33.4757	0.860427  1.49544
5.4562	-26.0001  33.4757	0.860427  1.49544
5.45649	-26.0001  33.4757	0.860427  1.49544
5.45669	-26.0001  33.4757	0.860427  1.49544
5.45699	-26.0001  33.4757	0.860427  1.49544
5.45719	-26.0001  33.4757	0.860427  1.49544
5.45749	-26.0001  33.4757	0.860427  1.49544
5.45769	-26.0001  33.4757	0.860427  1.49544
5.45799	-26.0001  33.4757	0.860427  1.49544
5.45819	-26.0001  33.4757	0.860427  1.49544
5.4585	-26.0001  33.4757	0.860427  1.49544
5.45871	-26.0001  33.4757	0.860427  1.49544
5.45899	-26.0001  33.4757	0.860427  1.49544
5.45919	-26.0001  33.4757	0.860427  1.49544
5.45949	-26.0001  33.4757	0.860427  1.49544
5.45969	-26.0001  33.4757	0.860427  1.49544
5.45999	-26.0001  33.4757	0.860427  1.49544
5.46019	-26.0001  33.4757	0.860427  1.49544
5.46049	-26.0001  33.4757	0.860427  1.49544
5.46069	-26.0001  33.4757	0.860427  1.49544
5.46099	    -26 33.4757	0.860427  1.49544
5.46119	    -26 33.4757	0.860427  1.49544
5.46149	    -26 33.4757	0.860427  1.49544
5.46169	    -26 33.4757	0.860427  1.49544
5.46199	    -26 33.4757	0.860427  1.49544
5.46219	    -26 33.4757	0.860427  1.49544
5.4625	    -26 33.4757	0.860427  1.49544
5.46271	    -26 33.4757	0.860427  1.49544
5.46299	    -26 33.4757	0.860427  1.49544
5.46319	    -26 33.4757	0.860427  1.49544
5.46349	    -26 33.4757	0.860427  1.49544
5.46369	    -26 33.4757	0.860427  1.49544
5.46399	    -26 33.4757	0.860427  1.49544
5.46419	    -26 33.4757	0.860427  1.49544
5.46449	    -26 33.4757	0.860427  1.49544
5.46469	    -26 33.4757	0.860427  1.49544
5.46499	    -26 33.4757	0.860427  1.49544
5.46519	    -26 33.4757	0.860427  1.49544
5.46549	    -26 33.4757	0.860427  1.49544
5.46569	    -26 33.4757	0.860427  1.49544
5.46599	    -26 33.4757	0.860427  1.49544
5.4662	    -26 33.4757	0.860427  1.49544
5.4665	    -26 33.4757	0.860427  1.49544
5.4667	    -26 33.4757	0.860427  1.49544
5.46699	    -26 33.4757	0.860427  1.49544
5.46719	    -26 33.4757	0.860427  1.49544
5.46749	    -26 33.4757	0.860427  1.49544
5.46769	    -26 33.4757	0.860427  1.49544
5.46799	    -26 33.4757	0.860427  1.49544
5.46819	    -26 33.4757	0.860427  1.49544
5.46849	    -26 33.4757	0.860427  1.49544
5.46869	    -26 33.4757	0.860427  1.49544
5.469	    -26 33.4757	0.860427  1.49544
5.4692	    -26 33.4757	0.860427  1.49544
5.46949	    -26 33.4757	0.860427  1.49544
5.46971	    -26 33.4757	0.860427  1.49544
5.46999	-25.9999  33.4757	0.860427  1.49544
5.47019	-25.9999  33.4757	0.860427  1.49544
5.47064	-25.9999  33.4757	0.860427  1.49544
5.47102	-25.9999  33.4757	0.860427  1.49544
5.47125	-25.9999  33.4757	0.860427  1.49544
5.47145	-25.9999  33.4757	0.860427  1.49544
5.47165	-25.9999  33.4756	0.860427  1.49544
5.47188	-25.9999  33.4756	0.860427  1.49544
5.47209	-25.9999  33.4756	0.860427  1.49544
5.47229	-25.9999  33.4756	0.860427  1.49544
5.47248	-25.9999  33.4756	0.860427  1.49544
5.47266	-25.9999  33.4756	0.860427  1.49544
5.47302	-25.9999  33.4756	0.860427  1.49544
5.47322	-25.9999  33.4756	0.860427  1.49544
5.47349	-25.9999  33.4756	0.860427  1.49544
5.47369	-25.9999  33.4756	0.860427  1.49544
5.47399	-25.9999  33.4756	0.860427  1.49544
5.47419	-25.9999  33.4756	0.860427  1.49544
5.47451	-25.9999  33.4756	0.860427  1.49544
5.47471	-25.9999  33.4756	0.860427  1.49544
5.47499	-25.9999  33.4756	0.860427  1.49544
5.47519	-25.9999  33.4756	0.860427  1.49544
5.47549	-25.9999  33.4756	0.860427  1.49544
5.47569	-25.9999  33.4756	0.860427  1.49544
5.47599	-25.9999  33.4756	0.860427  1.49544
5.47619	-25.9999  33.4756	0.860427  1.49544
5.47649	-25.9999  33.4756	0.860427  1.49544
5.4767	-25.9999  33.4756	0.860427  1.49544
5.47699	-25.9999  33.4756	0.860427  1.49544
5.47719	-25.9999  33.4756	0.860427  1.49544
5.47749	-25.9999  33.4756	0.860427  1.49544
5.47769	-25.9999  33.4756	0.860427  1.49544
5.47799	-25.9999  33.4756	0.860427  1.49544
5.47819	-25.9999  33.4756	0.860427  1.49544
5.47851	-25.9999  33.4756	0.860427  1.49544
5.47874	-25.9998  33.4756	0.860427  1.49544
5.47896	-25.9998  33.4756	0.860427  1.49544
5.47925	-25.9998  33.4756	0.860427  1.49544
5.47946	-25.9998  33.4756	0.860427  1.49544
5.47974	-25.9998  33.4756	0.860427  1.49544
5.47995	-25.9998  33.4756	0.860427  1.49544
5.48024	-25.9998  33.4756	0.860427  1.49544
5.48045	-25.9998  33.4756	0.860427  1.49544
5.48074	-25.9998  33.4756	0.860427  1.49544
5.48095	-25.9998  33.4756	0.860427  1.49544
5.48124	-25.9998  33.4756	0.860427  1.49544
5.48146	-25.9998  33.4756	0.860427  1.49544
5.48174	-25.9998  33.4756	0.860427  1.49544
5.48195	-25.9998  33.4756	0.860427  1.49544
5.48224	-25.9998  33.4756	0.860427  1.49544
5.48246	-25.9998  33.4756	0.860427  1.49544
5.48274	-25.9998  33.4756	0.860427  1.49544
5.48295	-25.9998  33.4756	0.860427  1.49544
5.48324	-25.9998  33.4756	0.860427  1.49544
5.48345	-25.9998  33.4756	0.860427  1.49544
5.48374	-25.9998  33.4756	0.860427  1.49544
5.48395	-25.9998  33.4756	0.860427  1.49544
5.48424	-25.9998  33.4756	0.860427  1.49544
5.48446	-25.9998  33.4756	0.860427  1.49544
5.48474	-25.9998  33.4756	0.860427  1.49544
5.48495	-25.9998  33.4756	0.860427  1.49544
5.48524	-25.9998  33.4756	0.860427  1.49544
5.48545	-25.9998  33.4756	0.860427  1.49544
5.48574	-25.9998  33.4756	0.860427  1.49544
5.48595	-25.9998  33.4756	0.860427  1.49544
5.48624	-25.9998  33.4756	0.860427  1.49544
5.48646	-25.9998  33.4756	0.860427  1.49544
5.48674	-25.9998  33.4756	0.860427  1.49544
5.48695	-25.9998  33.4756	0.860427  1.49544
5.48724	-25.9998  33.4756	0.860427  1.49544
5.48745	-25.9997  33.4756	0.860427  1.49544
5.48774	-25.9997  33.4756	0.860427  1.49544
5.48795	-25.9997  33.4756	0.860427  1.49544
5.48824	-25.9997  33.4756	0.860427  1.49544
5.48845	-25.9997  33.4756	0.860427  1.49544
5.48874	-25.9997  33.4756	0.860427  1.49544
5.48895	-25.9997  33.4756	0.860427  1.49544
5.48924	-25.9997  33.4756	0.860427  1.49544
5.48945	-25.9997  33.4756	0.860427  1.49544
5.48974	-25.9997  33.4756	0.860427  1.49544
5.48995	-25.9997  33.4756	0.860427  1.49544
5.49024	-25.9997  33.4756	0.860427  1.49544
5.49046	-25.9997  33.4756	0.860427  1.49544
5.49074	-25.9997  33.4756	0.860427  1.49544
5.49095	-25.9997  33.4756	0.860427  1.49544
5.49124	-25.9997  33.4756	0.860427  1.49544
5.49145	-25.9997  33.4756	0.860427  1.49544
5.49174	-25.9997  33.4756	0.860427  1.49544
5.49195	-25.9997  33.4756	0.860427  1.49544
5.49224	-25.9997  33.4756	0.860427  1.49544
5.49245	-25.9997  33.4756	0.860427  1.49544
5.49274	-25.9997  33.4756	0.860427  1.49544
5.49295	-25.9997  33.4756	0.860427  1.49544
5.49324	-25.9997  33.4756	0.860427  1.49544
5.49345	-25.9997  33.4756	0.860427  1.49544
5.49374	-25.9997  33.4756	0.860427  1.49544
5.49395	-25.9997  33.4756	0.860427  1.49544
5.49424	-25.9997  33.4756	0.860427  1.49544
5.49447	-25.9997  33.4756	0.860427  1.49544
5.49474	-25.9997  33.4756	0.860427  1.49544
5.49495	-25.9997  33.4756	0.860427  1.49544
5.49524	-25.9997  33.4756	0.860427  1.49544
5.49545	-25.9997  33.4756	0.860427  1.49544
5.49574	-25.9997  33.4756	0.860427  1.49544
5.49595	-25.9997  33.4756	0.860427  1.49544
5.49624	-25.9996  33.4756	0.860427  1.49544
5.49646	-25.9996  33.4756	0.860427  1.49544
5.49674	-25.9996  33.4756	0.860427  1.49544
5.49695	-25.9996  33.4756	0.860427  1.49544
5.49724	-25.9996  33.4756	0.860427  1.49544
5.49746	-25.9996  33.4756	0.860427  1.49544
5.49774	-25.9996  33.4756	0.860427  1.49544
5.49795	-25.9996  33.4756	0.860427  1.49544
5.49824	-25.9996  33.4756	0.860427  1.49544
5.49846	-25.9996  33.4756	0.860427  1.49544
5.49874	-25.9996  33.4756	0.860427  1.49544
5.49895	-25.9996  33.4756	0.860427  1.49544
5.49924	-25.9996  33.4756	0.860427  1.49544
5.49945	-25.9996  33.4756	0.860427  1.49544
5.49974	-25.9996  33.4756	0.860427  1.49544
5.49996	-25.9996  33.4756	0.860427  1.49544
5.50024	-25.9996  33.4756	0.860427  1.49544
5.50046	-25.9996  33.4756	0.860427  1.49544
5.50074	-25.9996  33.4756	0.860427  1.49544
5.50095	-25.9996  33.4756	0.860427  1.49544
5.50124	-25.9996  33.4756	0.860427  1.49544
5.50145	-25.9996  33.4756	0.860427  1.49544
5.50174	-25.9996  33.4756	0.860427  1.49544
5.50195	-25.9996  33.4756	0.860427  1.49544
5.50224	-25.9996  33.4756	0.860427  1.49544
5.50246	-25.9996  33.4756	0.860427  1.49544
5.50274	-25.9996  33.4756	0.860427  1.49544
5.50295	-25.9996  33.4756	0.860427  1.49544
5.50324	-25.9996  33.4756	0.860427  1.49544
5.50345	-25.9996  33.4756	0.860427  1.49544
5.50374	-25.9996  33.4756	0.860427  1.49544
5.50396	-25.9996  33.4756	0.860427  1.49544
5.50424	-25.9996  33.4756	0.860427  1.49544
5.50445	-25.9996  33.4756	0.860427  1.49544
5.50474	-25.9996  33.4756	0.860427  1.49544
5.50497	-25.9995  33.4756	0.860427  1.49544
5.50524	-25.9995  33.4756	0.860427  1.49544
5.50547	-25.9995  33.4756	0.860427  1.49544
5.50574	-25.9995  33.4756	0.860427  1.49544
5.50595	-25.9995  33.4756	0.860427  1.49544
5.50624	-25.9995  33.4756	0.860427  1.49544
5.50648	-25.9995  33.4756	0.860427  1.49544
5.50674	-25.9995  33.4756	0.860427  1.49544
5.50695	-25.9995  33.4756	0.860427  1.49544
5.50724	-25.9995  33.4756	0.860427  1.49544
5.50745	-25.9995  33.4756	0.860427  1.49544
5.50774	-25.9995  33.4756	0.860427  1.49544
