time 	 force 	 position
3.26217	-1.27848   14.249	1.05458 1.50644
3.26317	-1.20074  13.8761	1.05335 1.50352
3.26417	-1.13212   13.536	 1.0521 1.50066
3.26517	-1.07176   13.227	1.05083 1.49788
3.26617	-1.01903  12.9475	1.04957 1.49518
3.26722	-0.974103   12.6959	1.04832 1.49257
3.26817	-0.937054   12.4709	 1.0471 1.49007
3.26917	-0.90771  12.2707	1.04591 1.48769
3.27018	-0.885251   12.0937	1.04476 1.48543
3.27117	-0.868969   11.9383	1.04364  1.4833
3.27217	-0.858587    11.803	1.04257 1.48129
3.27317	-0.853621   11.6862	1.04153 1.47942
3.27417	-0.853675   11.5866	1.04054 1.47768
3.27517	-0.858439   11.5029	1.03959 1.47607
3.27617	-0.867632   11.4337	1.03867 1.47459
3.27717	-0.881055   11.3777	 1.0378 1.47324
3.27817	-0.898397   11.3333	1.03699 1.47201
3.2792	-0.919044   11.2995	1.03622  1.4709
3.28021	-0.94305  11.2753	1.0355 1.4699
3.28118	-0.970646     11.26	1.03481 1.46901
3.28217	-1.00139  11.2524	1.03416 1.46823
3.28327	-1.03538  11.2517	1.03355 1.46755
3.28418	-1.07249   11.257	1.03298 1.46696
3.28514	-1.11198  11.2673	1.03244 1.46646
3.28617	-1.15381  11.2818	1.03194 1.46604
3.28717	-1.19844  11.3001	1.03147  1.4657
3.28817	-1.24561  11.3217	1.03102 1.46543
3.28917	-1.29457  11.3457	 1.0306 1.46522
3.29017	-1.34515  11.3716	1.03021 1.46508
3.29117	-1.39764  11.3992	1.02983 1.46499
3.29217	-1.45216  11.4281	1.02947 1.46495
3.29317	-1.50875  11.4581	1.02911 1.46497
3.29417	-1.56749  11.4887	1.02877 1.46502
3.29517	-1.62835  11.5195	1.02845 1.46511
3.29617	-1.69118  11.5501	1.02815 1.46523
3.29717	-1.75236  11.5882	1.02782  1.4654
3.29817	-1.80554  11.6481	1.02733 1.46564
3.29923	-1.84855  11.7334	1.02664 1.46596
3.3002	-1.88203  11.8382	1.02577 1.46636
3.30119	-1.9062 11.9575	1.02474 1.46683
3.30217	-1.9215 12.0869	1.02356 1.46737
3.30317	-1.92827  12.2224	1.02225 1.46795
3.30417	-1.92691  12.3608	1.02082 1.46858
3.30517	-1.91822  12.4993	1.01929 1.46925
3.30617	-1.90321  12.6358	1.01768 1.46995
3.30717	-1.8828 12.7683	1.01599 1.47067
3.30818	-1.85755  12.8953	1.01425 1.47141
3.30917	-1.82772  13.0154	1.01246 1.47217
3.31017	-1.79416  13.1277	1.01065 1.47293
3.31117	 -1.758 13.2316	1.00882  1.4737
3.31217	-1.71995  13.3265	1.00699 1.47446
3.31317	-1.68061  13.4121	1.00517 1.47521
3.31417	-1.64062  13.4884	1.00337 1.47596
3.31517	-1.60053  13.5554	1.00159 1.47669
3.31617	-1.56055  13.6131	0.999839   1.4774
3.31718	-1.52122  13.6618	0.998127   1.4781
3.31817	-1.48367   13.702	0.996458  1.47877
3.31917	-1.44831  13.7341	0.994834  1.47943
3.32017	 -1.415 13.7584	0.99326 1.48006
3.32117	-1.38436  13.7754	0.991738  1.48067
3.32218	-1.35688  13.7858	0.990269  1.48125
3.32317	-1.33258    13.79	0.988855  1.48181
3.32418	-1.31203  13.7885	0.987501  1.48235
3.32523	-1.29523  13.7818	0.986212  1.48286
3.32617	-1.2821 13.7703	0.98499 1.48334
3.32717	-1.27348  13.7546	0.983831  1.48379
3.32817	-1.26939  13.7353	0.982735  1.48422
3.32917	-1.26961  13.7129	0.981698  1.48463
3.33017	-1.27431  13.6878	0.980719  1.48501
3.33118	-1.28338  13.6604	0.979797  1.48537
3.33217	-1.29746  13.6313	0.97893  1.4857
3.33318	-1.31691  13.6009	0.978116  1.48602
3.33419	-1.34114  13.5695	0.977353  1.48632
3.33517	-1.37036  13.5375	0.976641  1.48659
3.33617	-1.4045  13.505	0.975976  1.48685
3.33717	-1.44256  13.4723	0.975354  1.48709
3.33817	-1.48466  13.4396	0.974773  1.48731
3.33917	-1.53157  13.4074	0.974229  1.48752
3.34017	-1.58366   13.376	0.973719  1.48772
3.34118	-1.64106  13.3456	0.973241   1.4879
3.34217	-1.70372  13.3164	0.972792  1.48807
3.34317	-1.77142  13.2885	0.972369  1.48823
3.34417	-1.84386   13.262	0.97197 1.48839
3.34517	-1.92064  13.2368	0.971592  1.48853
3.34617	-2.00135  13.2129	0.971233  1.48867
3.34717	-2.08561  13.1905	0.97089 1.48879
3.34817	-2.1731 13.1694	0.970562  1.48892
3.34917	-2.26341  13.1496	0.970247  1.48904
3.35019	-2.35612  13.1312	0.969942  1.48915
3.35117	-2.45076  13.1141	0.969646  1.48926
3.35217	-2.54685  13.0981	0.969357  1.48936
3.35317	-2.6439 13.0833	0.969073  1.48947
3.35417	-2.74143  13.0695	0.968793  1.48957
3.35517	-2.83897  13.0568	0.968516  1.48967
3.35617	-2.93609  13.0449	0.96824 1.48976
3.35717	-3.03237  13.0339	0.967965  1.48986
3.35817	-3.12742  13.0238	0.967689  1.48996
3.35917	-3.22088  13.0143	0.967411  1.49005
3.36017	-3.31244  13.0055	0.967131  1.49015
3.36117	-3.40182  12.9974	0.966848  1.49024
3.36217	-3.48876  12.9899	0.966561  1.49034
3.36317	-3.57306  12.9829	0.966269  1.49043
3.36417	-3.65454  12.9765	0.965973  1.49053
3.36517	-3.73305  12.9706	0.965672  1.49063
3.36618	-3.80849  12.9651	0.965365  1.49073
3.36725	-3.88075  12.9601	0.965053  1.49083
3.36818	-3.9498 12.9555	0.964736  1.49093
3.36917	-4.01557  12.9513	0.964414  1.49103
3.37017	-4.07809  12.9475	0.964087  1.49113
3.37117	-4.13738  12.9441	0.963754  1.49123
3.37217	-4.19352  12.9411	0.963414  1.49134
3.37317	-4.24656  12.9386	0.963069  1.49144
3.37417	-4.29658  12.9364	0.962717  1.49155
3.37517	-4.34364  12.9346	0.96236 1.49166
3.37617	-4.38783  12.9333	0.961998  1.49176
3.37717	-4.42924  12.9322	0.961631  1.49187
3.37817	-4.46798  12.9316	0.96126 1.49198
3.37917	-4.50417  12.9312	0.960886  1.49209
3.38017	-4.53792  12.9312	0.960508   1.4922
3.38117	-4.56936  12.9316	0.960128  1.49231
3.38217	-4.59861  12.9322	0.959745  1.49241
3.38317	-4.6258 12.9332	0.95936 1.49252
3.38417	-4.65107  12.9345	0.958974  1.49263
3.38517	-4.67454  12.9361	0.958586  1.49274
3.38617	-4.69634  12.9379	0.958198  1.49285
3.38717	-4.71659  12.9401	0.957808  1.49295
3.38817	-4.73542  12.9426	0.957419  1.49306
3.38917	-4.75294  12.9453	0.95703 1.49316
3.39017	-4.76926  12.9483	0.956641  1.49327
3.39123	-4.78451  12.9515	0.956253  1.49337
3.39218	-4.79878   12.955	0.955865  1.49347
3.39317	-4.81217  12.9588	0.955479  1.49357
3.39417	-4.8248 12.9628	0.955094  1.49367
3.39517	-4.83672   12.967	0.954711  1.49377
3.39617	-4.84801  12.9714	0.95433 1.49387
3.39717	-4.85874   12.976	0.953951  1.49397
3.39817	-4.86899  12.9809	0.953574  1.49406
3.39918	-4.87886  12.9859	 0.9532 1.49416
3.40025	-4.88839  12.9911	0.952829  1.49425
3.4012	-4.89768  12.9965	0.95246 1.49434
3.40217	-4.90676   13.002	0.952093  1.49443
3.40317	-4.91572  13.0078	0.95173 1.49452
3.40417	-4.92458  13.0137	0.951369   1.4946
3.40517	-4.9334 13.0198	0.95101 1.49469
3.40617	-4.94221   13.026	0.950655  1.49477
3.40717	-4.95104  13.0324	0.950302  1.49486
3.40817	-4.95997   13.039	0.949953  1.49494
3.40917	-4.96906  13.0457	0.949605  1.49502
3.41017	-4.9783 13.0526	0.949261   1.4951
3.41117	-4.98768  13.0597	0.94892 1.49517
3.41218	-4.99724  13.0668	0.948581  1.49525
3.41322	-5.00697  13.0741	0.948246  1.49532
3.41421	-5.01687  13.0815	0.947913  1.49539
3.41519	-5.02699   13.089	0.947583  1.49546
3.41618	-5.03735  13.0967	0.947257  1.49553
3.41719	-5.04792  13.1044	0.946933   1.4956
3.41817	-5.05867  13.1123	0.946612  1.49567
3.41917	-5.0696 13.1202	0.946295  1.49573
3.42017	-5.0807 13.1282	0.945981   1.4958
3.42117	-5.09198  13.1363	0.945669  1.49586
3.42217	-5.10343  13.1445	0.945361  1.49592
3.42317	-5.11507  13.1527	0.945055  1.49598
3.42417	-5.12688   13.161	0.944752  1.49604
3.42517	-5.13888  13.1694	0.944452   1.4961
3.42617	-5.15109  13.1779	0.944155  1.49616
3.42717	-5.16348  13.1865	0.943861  1.49621
3.42817	-5.17603  13.1952	0.943569  1.49626
3.42917	-5.18872  13.2039	0.94328 1.49632
3.43017	-5.20156  13.2127	0.942993  1.49637
3.43117	-5.21456  13.2215	0.942709  1.49642
3.43217	-5.22771  13.2305	0.942427  1.49647
3.43318	 -5.241 13.2395	0.942147  1.49652
3.43427	-5.25441  13.2486	0.94187 1.49656
3.43523	-5.2679 13.2578	0.941595  1.49661
3.43623	-5.28153   13.267	0.941322  1.49665
3.43723	-5.29533  13.2764	0.941052   1.4967
3.43823	-5.30929  13.2858	0.940784  1.49674
3.43922	-5.32343  13.2954	0.940519  1.49678
3.44022	-5.33773   13.305	0.940256  1.49682
3.44118	-5.35219  13.3147	0.939996  1.49686
3.44217	-5.36684  13.3245	0.939738   1.4969
3.44317	-5.38171  13.3343	0.939484  1.49694
3.44417	-5.39673  13.3443	0.939231  1.49697
3.44517	-5.41179  13.3544	0.93898 1.49701
3.44617	-5.42689  13.3646	0.938731  1.49704
3.44717	-5.44207  13.3749	0.938483  1.49708
3.44817	-5.45734  13.3853	0.938237  1.49711
3.44917	-5.47271  13.3957	0.937992  1.49714
3.45018	-5.48819  13.4063	0.93775 1.49717
3.45117	-5.50381  13.4171	0.93751  1.4972
3.45217	-5.5196 13.4279	0.937272  1.49723
3.45317	-5.53558  13.4388	0.937036  1.49726
3.45417	-5.55173  13.4499	0.936803  1.49729
3.45517	-5.56804   13.461	0.936572  1.49731
3.45617	-5.5845 13.4723	0.936343  1.49734
3.45717	-5.60111  13.4837	0.936117  1.49736
3.45817	-5.61791  13.4952	0.935893  1.49739
3.45917	-5.63493  13.5069	0.935671  1.49741
3.46017	-5.65204  13.5186	0.935451  1.49743
3.46117	-5.66917  13.5306	0.935232  1.49745
3.46217	-5.68635  13.5426	0.935014  1.49747
3.46317	-5.70359  13.5548	0.934797  1.49749
3.46417	-5.7266 13.5796	0.934555  1.49752
3.46517	-5.76576  13.6393	0.934236  1.49755
3.46618	-5.82373  13.7394	0.933809  1.49759
3.46725	-5.89672  13.8712	0.933272  1.49764
3.46818	-5.98135  14.0273	0.932628   1.4977
3.46917	-6.07456  14.2011	0.931879  1.49777
3.47017	-6.17366   14.387	0.931033  1.49785
3.47117	-6.27636    14.58	0.930095  1.49794
3.47217	-6.38068  14.7761	0.929073  1.49804
3.47317	-6.48496  14.9716	0.927973  1.49815
3.47417	-6.58781  15.1637	0.926805  1.49826
3.47517	-6.68819  15.3498	0.925578  1.49838
3.47617	-6.78528   15.528	0.9243 1.4985
3.47717	-6.87817  15.6969	0.922979  1.49863
3.47817	-6.96612  15.8552	0.921622  1.49876
3.47917	-7.0487 16.0023	0.920237  1.49889
3.48017	-7.12572  16.1375	0.918833  1.49903
3.48117	-7.19705  16.2604	0.917418  1.49916
3.48217	-7.26271  16.3711	0.915998   1.4993
3.48317	-7.32274  16.4694	0.914582  1.49943
3.48417	-7.37729  16.5558	0.913174  1.49956
3.48517	-7.42663  16.6304	0.911783  1.49969
3.48617	-7.47102  16.6937	0.910414  1.49982
3.48717	-7.51073  16.7463	0.909072  1.49994
3.48817	-7.54595  16.7889	0.907759  1.50006
3.48917	-7.57691   16.822	0.906478  1.50017
3.49017	-7.60396  16.8462	0.905233  1.50028
3.49117	-7.62756  16.8622	0.904029  1.50039
3.49217	-7.64802  16.8708	0.902869  1.50049
3.49317	-7.66547  16.8729	0.901748  1.50058
3.49417	-7.68015  16.8692	0.900666  1.50067
3.49517	-7.69261  16.8604	0.899629  1.50076
3.49617	-7.70334  16.8472	0.89864 1.50084
3.49717	-7.71265  16.8302	 0.8977 1.50091
3.49817	-7.7208   16.81	0.896807  1.50098
3.49917	-7.72807  16.7874	0.895961  1.50104
3.50022	-7.73469  16.7629	0.895162   1.5011
3.50124	-7.74086   16.737	0.894408  1.50115
3.50217	-7.74674  16.7102	0.893695   1.5012
3.50317	-7.75254  16.6831	0.893024  1.50124
3.50417	-7.75845  16.6559	0.892392  1.50128
3.50517	-7.76469  16.6292	0.891801  1.50132
3.50617	-7.77142  16.6031	0.891247  1.50135
3.50717	-7.77877  16.5781	0.89073 1.50137
3.50817	-7.78696  16.5543	0.89025 1.50139
3.50917	-7.79615   16.532	0.889807  1.50141
3.51017	-7.80635  16.5113	0.889396  1.50143
3.51117	-7.81762  16.4925	0.889017  1.50144
3.51217	-7.83006  16.4757	0.888668  1.50145
3.51317	-7.84372   16.461	0.888348  1.50145
3.51417	-7.85863  16.4485	0.888054  1.50145
3.51517	-7.87481  16.4382	0.887784  1.50145
3.51617	-7.89226  16.4302	0.887538  1.50145
3.51723	-7.91093  16.4247	0.887311  1.50145
3.51822	-7.93073  16.4215	 0.8871 1.50144
3.51922	-7.9517 16.4208	0.886904  1.50143
3.52021	-7.97388  16.4224	0.886723  1.50142
3.52121	-7.99727  16.4264	0.886557  1.50141
3.52221	-8.02189  16.4326	0.886404   1.5014
3.52321	-8.04771  16.4411	0.886263  1.50138
3.52421	-8.07479  16.4517	0.886135  1.50137
3.52521	-8.10331  16.4643	0.886023  1.50135
3.52621	-8.13324  16.4789	0.885927  1.50133
3.52721	-8.16426  16.4954	0.885839  1.50131
3.52821	-8.19619   16.514	0.885754  1.50129
3.52921	-8.22904  16.5344	0.885674  1.50127
3.53021	-8.26282  16.5566	0.885599  1.50125
3.53121	-8.29754  16.5806	0.885527  1.50123
3.53221	-8.33315  16.6061	0.885459  1.50121
3.53322	-8.36966  16.6332	0.885395  1.50119
3.53437	-8.40704  16.6618	0.885334  1.50116
3.53522	-8.44534  16.6917	0.885277  1.50114
3.53621	-8.48456  16.7229	0.885225  1.50112
3.53721	-8.52468  16.7552	0.885178  1.50109
3.53822	-8.56566  16.7888	0.885135  1.50107
3.53921	-8.60744  16.8234	0.885094  1.50105
3.54021	-8.64998   16.859	0.885056  1.50102
3.54121	-8.69324  16.8957	0.885019    1.501
3.54221	-8.73727  16.9332	0.884985  1.50098
3.54321	-8.7821 16.9715	0.884955  1.50095
3.54421	-8.82761  17.0107	0.884927  1.50093
3.54521	-8.87368  17.0507	0.884898   1.5009
3.54621	-8.92028  17.0915	0.884867  1.50088
3.54721	-8.96737  17.1331	0.884836  1.50086
3.54821	-9.01497  17.1754	0.884803  1.50083
3.54921	-9.06306  17.2184	0.884768  1.50081
3.55021	-9.11164   17.262	0.884733  1.50078
3.55122	-9.16067  17.3063	0.884696  1.50076
3.55221	-9.21006  17.3512	0.884655  1.50074
3.55321	-9.25981  17.3968	0.884611  1.50071
3.55421	-9.30998  17.4429	0.884565  1.50069
3.55522	-9.36059  17.4896	0.884517  1.50066
3.55621	-9.41165  17.5369	0.884469  1.50064
3.55721	-9.46319  17.5846	0.884419  1.50061
3.55821	-9.51539  17.6328	0.884373  1.50059
3.55921	-9.56844  17.6813	0.884335  1.50056
3.56018	-9.62218  17.7302	0.884299  1.50054
3.56117	-9.67634  17.7796	0.884262  1.50052
3.56217	-9.73088  17.8296	0.884223  1.50049
3.56317	-9.78588  17.8801	0.884183  1.50047
3.56417	-9.84137   17.931	0.884143  1.50044
3.56517	-9.89738  17.9824	0.884102  1.50042
3.56617	-9.95393  18.0343	0.884062  1.50039
3.56719	-10.0111  18.0866	0.884025  1.50037
3.56819	-10.069 18.1393	0.883992  1.50034
3.56918	-10.1277  18.1924	0.883963  1.50032
3.57018	-10.187 18.2459	0.883937  1.50029
3.57118	-10.247 18.2999	0.883913  1.50027
3.57218	-10.3077  18.3543	0.883891  1.50025
3.57318	-10.369 18.4093	0.883871  1.50022
3.57418	-10.4309  18.4647	0.883853   1.5002
3.57517	-10.4936  18.5206	0.883838  1.50017
3.57617	-10.5569   18.577	0.883824  1.50015
3.57717	-10.6206  18.6341	0.883807  1.50013
3.57818	-10.6847  18.6919	0.883785   1.5001
3.57918	-10.7495  18.7502	0.883765  1.50008
3.58017	-10.8149   18.809	0.883746  1.50005
3.58118	-10.881 18.8683	0.883729  1.50003
3.58218	-10.9479  18.9282	0.883714      1.5
3.58318	-11.0154  18.9886	0.883701  1.49998
3.58418	-11.0837  19.0496	0.88369 1.49995
3.58518	-11.1527  19.1111	0.88368 1.49993
3.58618	-11.2224  19.1733	0.883671   1.4999
3.58718	-11.2928   19.236	0.883664  1.49988
3.58818	-11.364 19.2993	0.883659  1.49986
3.58918	-11.4359  19.3632	0.883655  1.49983
3.59018	-11.5085  19.4277	0.883652  1.49981
3.59117	-11.582 19.4928	0.883651  1.49978
3.59217	-11.6561  19.5586	0.883651  1.49976
3.59317	-11.7309  19.6251	0.883648  1.49974
3.59417	-11.8062  19.6925	0.88364 1.49971
3.59517	-11.882 19.7606	0.88363 1.49969
3.59617	-11.9586  19.8293	0.88362 1.49966
3.59717	-12.0361  19.8987	0.883611  1.49964
3.59817	-12.1143  19.9688	0.883604  1.49961
3.59917	-12.1934  20.0395	0.883598  1.49959
3.60018	-12.2733  20.1109	0.883594  1.49956
3.60119	-12.3541   20.183	0.883592  1.49954
3.60218	-12.4469  20.2713	0.883577  1.49951
3.60318	-12.5719  20.4045	0.883507  1.49948
3.60417	-12.7352  20.5912	0.883355  1.49944
3.60518	-12.9306   20.822	0.883113  1.49939
3.60618	-13.1523   21.089	0.882777  1.49934
3.60718	-13.3951  21.3847	0.882346  1.49928
3.60817	-13.6541  21.7025	0.881817   1.4992
3.60917	-13.925 22.0366	0.881194  1.49912
3.61017	-14.2043  22.3816	0.880482  1.49904
3.61117	-14.4883  22.7333	0.87968 1.49894
3.61217	-14.7739  23.0877	0.878795  1.49884
3.61317	-15.0592  23.4409	0.87784 1.49872
3.61417	-15.3424  23.7897	0.876826  1.49861
3.61517	-15.6218  24.1315	0.875762  1.49849
3.61617	-15.8959  24.4643	0.874656  1.49836
3.61718	-16.1636  24.7862	0.87352 1.49823
3.61818	-16.4242  25.0958	0.872363   1.4981
3.61918	-16.677  25.392	0.871194  1.49797
3.62018	-16.9212  25.6743	0.870017  1.49784
3.62118	-17.1564  25.9421	0.868838  1.49771
3.62217	-17.3825  26.1953	0.867665  1.49758
3.62323	-17.5992  26.4337	0.866501  1.49744
3.62419	-17.8068  26.6574	0.865356  1.49731
3.62517	-18.0054  26.8665	0.864234  1.49719
3.62618	-18.1952  27.0618	0.863137  1.49706
3.62718	-18.3761  27.2437	0.862065  1.49694
3.62818	-18.5487  27.4128	0.861023  1.49681
3.62918	-18.7134  27.5696	0.860016   1.4967
3.63017	-18.8707  27.7148	0.859045  1.49658
3.63118	-19.021 27.8492	0.858113  1.49647
3.63218	-19.165 27.9735	0.857221  1.49636
3.63318	-19.303 28.0886	0.85637 1.49625
3.63418	-19.4357  28.1951	0.855561  1.49615
3.6352	-19.5635  28.2939	0.854795  1.49606
3.63617	-19.687 28.3858	0.854071  1.49596
3.63717	-19.8068  28.4714	0.853391  1.49587
3.63817	-19.9234  28.5516	0.852753  1.49579
3.63917	-20.0371   28.627	0.852158   1.4957
3.6402	-20.1487  28.6984	0.851604  1.49563
3.64117	-20.2585  28.7663	0.851094  1.49555
3.64217	-20.367 28.8313	0.850625  1.49548
3.64317	-20.4747  28.8941	0.850196  1.49542
3.64417	-20.5819  28.9552	0.849806  1.49536
3.64517	-20.6889  29.0151	0.849454   1.4953
3.64617	-20.7961  29.0742	0.849137  1.49524
3.64717	-20.9038  29.1331	0.848855  1.49519
3.64817	-21.0123  29.1922	0.848605  1.49515
3.64917	-21.1217  29.2517	0.848386   1.4951
3.65017	-21.2324   29.312	0.848196  1.49506
3.65117	-21.3445  29.3735	0.848033  1.49503
3.65217	-21.4582  29.4363	0.847897  1.49499
3.65317	-21.5737  29.5008	0.847784  1.49496
3.65417	-21.6911   29.567	0.847694  1.49493
3.65517	-21.8105  29.6352	0.847625   1.4949
3.65617	-21.9321  29.7054	0.847576  1.49488
3.65717	-22.0558  29.7779	0.847545  1.49486
3.65817	-22.1817  29.8527	0.84753 1.49484
3.65917	-22.3099  29.9298	0.847531  1.49482
3.66017	-22.4405  30.0094	0.847545   1.4948
3.66117	-22.5734  30.0914	0.847573  1.49479
3.66217	-22.7086  30.1759	0.847611  1.49477
3.66317	-22.8461  30.2628	0.847661  1.49476
3.66417	-22.986 30.3521	0.847719  1.49475
3.66517	-23.1281  30.4438	0.847786  1.49474
3.66617	-23.2725  30.5378	0.84786 1.49474
3.66725	-23.4191  30.6341	0.847941  1.49473
3.66823	-23.5677  30.7327	0.848026  1.49472
3.66917	-23.7183  30.8337	0.848111  1.49472
3.67017	-23.8708  30.9368	0.848197  1.49471
3.67117	-24.025  31.042	0.848284  1.49471
3.67217	-24.1812  31.1492	0.848372   1.4947
3.67317	-24.3391  31.2582	0.848463   1.4947
3.6742	-24.4987  31.3689	0.848554   1.4947
3.67517	 -24.66 31.4812	0.848647  1.49469
3.67617	-24.8229  31.5951	0.84874 1.49469
3.67717	-24.9874  31.7103	0.848837  1.49469
3.67817	-25.1534  31.8267	0.848935  1.49469
3.67918	-25.3208  31.9443	0.849034  1.49469
3.68019	-25.4896  32.0629	0.849138  1.49469
3.68117	-25.6598  32.1822	0.849246  1.49469
3.68217	-25.8313  32.3025	0.849355  1.49469
3.68317	-26.0038  32.4235	0.849466   1.4947
3.68422	-26.1775  32.5451	0.849578   1.4947
3.68517	-26.3522  32.6671	0.849694  1.49471
3.68617	-26.5279  32.7895	0.849816  1.49471
3.68717	-26.7046  32.9122	0.849941  1.49472
3.68817	-26.8821  33.0351	0.850068  1.49473
3.68917	-27.0603  33.1583	0.850197  1.49474
3.69022	-27.2391  33.2815	0.850326  1.49475
3.69118	-27.4185  33.4049	0.850456  1.49477
3.69217	-27.5982  33.5284	0.850585  1.49478
3.69317	-27.7783  33.6517	0.850713  1.49479
3.69417	-27.9586   33.775	0.85084  1.4948
3.69517	-28.1392  33.8982	0.850966  1.49481
3.69618	-28.3198  34.0211	0.851091  1.49483
3.69718	-28.5004  34.1437	0.851213  1.49484
3.69817	-28.681  34.266	0.851334  1.49485
3.69917	-28.8614  34.3879	0.851453  1.49486
3.70023	-29.0417  34.5094	0.851569  1.49488
3.70119	-29.2217  34.6303	0.851683  1.49489
3.70219	-29.4014  34.7507	0.851796   1.4949
3.70317	-29.5807  34.8705	0.851906  1.49492
3.70417	-29.7596  34.9896	0.852014  1.49493
3.70517	-29.9378   35.108	0.852117  1.49494
3.70617	-30.1154  35.2258	0.852214  1.49495
3.70718	-30.2924  35.3426	0.852313  1.49496
3.70817	-30.469  35.458	0.852421  1.49498
3.70917	-30.6449   35.572	0.852536  1.49499
3.71018	-30.8202  35.6851	0.852649  1.49501
3.71117	-30.9946  35.7974	0.852755  1.49502
3.71217	-31.1679  35.9089	0.852855  1.49504
3.71317	-31.3402  36.0195	0.852948  1.49505
3.71417	-31.5115  36.1291	0.853037  1.49506
3.71517	-31.6816  36.2376	0.853122  1.49507
3.71617	-31.8506  36.3449	0.853204  1.49508
3.71718	-32.0185   36.451	0.853284  1.49509
3.71817	-32.1852  36.5557	0.853364   1.4951
3.71917	-32.3508  36.6589	0.853448  1.49511
3.72017	-32.5153  36.7606	0.853536  1.49513
3.72117	-32.6785  36.8607	0.853627  1.49514
3.72217	-32.8405  36.9592	0.85372 1.49515
3.72317	-33.0011  37.0562	0.853816  1.49517
3.72417	-33.1603  37.1515	0.853914  1.49519
3.72517	-33.3182  37.2451	0.854017  1.49521
3.72617	-33.4745  37.3373	0.854118  1.49522
3.72717	-33.6292  37.4282	0.85421 1.49524
3.72817	-33.7823  37.5179	0.854297  1.49525
3.72917	-33.9336   37.606	0.854381  1.49527
3.73017	-34.0833  37.6925	0.854464  1.49528
3.73117	-34.2312  37.7774	0.854546   1.4953
3.73217	-34.3774  37.8606	0.854628  1.49531
3.73323	-34.5218  37.9421	0.854711  1.49533
3.73417	-34.6645  38.0218	0.854796  1.49534
3.73517	-34.8053  38.0996	0.854885  1.49536
3.73617	-34.9443  38.1756	0.854977  1.49538
3.73717	-35.0814  38.2499	0.855067   1.4954
3.73817	-35.2166  38.3226	0.855155  1.49541
3.73917	-35.3498  38.3935	0.855244  1.49543
3.74017	-35.481 38.4625	0.855334  1.49545
3.74117	-35.6102  38.5298	0.855424  1.49547
3.74217	-35.7373  38.5953	0.855515  1.49549
3.74317	-35.8624   38.659	0.855606  1.49551
3.74417	-35.9855  38.7209	0.855698  1.49553
3.74517	-36.1064   38.781	0.855791  1.49555
3.74617	-36.2251  38.8393	0.855884  1.49557
3.74717	-36.3418  38.8958	0.855978  1.49559
3.74817	-36.4562  38.9505	0.856072  1.49561
3.74917	-36.5685  39.0034	0.856166  1.49563
3.75017	-36.6786  39.0545	0.856261  1.49565
3.75117	-36.7864  39.1038	0.856356  1.49567
3.75217	-36.8921  39.1513	0.856451   1.4957
3.75317	-36.9955  39.1971	0.856547  1.49572
3.75417	-37.0966  39.2411	0.856642  1.49574
3.75517	-37.1955  39.2834	0.856738  1.49576
3.75617	-37.2921   39.324	0.856833  1.49579
3.75718	-37.3864  39.3629	0.856928  1.49581
3.75817	-37.4784  39.4001	0.857022  1.49583
3.75917	-37.5682  39.4355	0.857116  1.49585
3.76017	-37.6556  39.4694	0.85721 1.49588
3.76117	-37.7408  39.5015	0.857303   1.4959
3.76217	-37.8237  39.5321	0.857395  1.49592
3.76317	-37.9043   39.561	0.857487  1.49595
3.76417	-37.9826  39.5883	0.857579  1.49597
3.76517	-38.0586  39.6141	0.85767 1.49599
3.76617	-38.1324  39.6382	0.85776 1.49601
3.76722	-38.2039  39.6609	0.857849  1.49604
3.76817	-38.2731   39.682	0.857937  1.49606
3.76917	-38.3401  39.7017	0.858025  1.49608
3.77017	-38.4048  39.7198	0.858112  1.49611
3.77117	-38.4673  39.7365	0.858197  1.49613
3.77217	-38.5276  39.7518	0.858282  1.49615
3.77317	-38.5857  39.7657	0.858366  1.49617
3.77417	-38.6416  39.7782	0.858449  1.49619
3.77517	-38.6954  39.7894	0.858531  1.49622
3.77617	-38.747 39.7992	0.858612  1.49624
3.77717	-38.7965  39.8077	0.858692  1.49626
3.77817	-38.8439   39.815	0.858772  1.49628
3.77917	-38.8892   39.821	0.85885  1.4963
3.78017	-38.9324  39.8258	0.858927  1.49632
3.78117	-38.9736  39.8293	0.859003  1.49634
3.78217	-39.0128  39.8318	0.859078  1.49636
3.78317	 -39.05 39.8331	0.859152  1.49638
3.78417	-39.0852  39.8332	0.859225   1.4964
3.78517	-39.1185  39.8323	0.859297  1.49642
3.78617	-39.1498  39.8304	0.859367  1.49644
3.78717	-39.1793  39.8274	0.859437  1.49646
3.78817	-39.2069  39.8234	0.859506  1.49648
3.78917	-39.2327  39.8185	0.859574   1.4965
3.79018	-39.2567  39.8126	0.85964 1.49652
3.79117	-39.2789  39.8058	0.859706  1.49653
3.79217	-39.2994  39.7981	0.85977 1.49655
3.79317	-39.3181  39.7896	0.859834  1.49657
3.79417	-39.3352  39.7802	0.859897  1.49659
3.79517	-39.3506  39.7701	0.859958  1.49661
3.79617	-39.3644  39.7592	0.860019  1.49662
3.79717	-39.3766  39.7475	0.860078  1.49664
3.79817	-39.3872  39.7352	0.860137  1.49666
3.79917	-39.3963  39.7222	0.860194  1.49667
3.80023	-39.4039  39.7085	0.860251  1.49669
3.80117	 -39.41 39.6941	0.860306   1.4967
